Time,data
1742949780.2909694,0.8703896403312683
1742949780.3403025,0.8744807839393616
1742949780.3907125,0.8714123964309692
1742949780.43937,0.867321252822876
1742949780.491771,0.8734579682350159
1742949780.541299,0.8683440685272217
1742949780.590286,0.8755035400390625
1742949780.6407876,0.8785719275474548
1742949780.6923356,0.8683440685272217
1742949780.7415955,0.8775491118431091
1742949780.791647,0.8724352121353149
1742949780.8413582,0.8724352121353149
1742949780.893137,0.8724352121353149
1742949780.9424846,0.8795946836471558
1742949780.9917083,0.8785719275474548
1742949781.0411017,0.883685827255249
1742949781.093815,0.8693668246269226
1742949781.1431668,0.8765263557434082
1742949781.1934927,0.8816402554512024
1742949781.2422082,0.8806174993515015
1742949781.2945826,0.8724352121353149
1742949781.343815,0.8652756810188293
1742949781.3932748,0.8734579682350159
1742949781.4422157,0.8765263557434082
1742949781.4913716,0.8714123964309692
1742949781.5403771,0.8775491118431091
1742949781.5899155,0.8765263557434082
1742949781.6400728,0.8734579682350159
1742949781.6918561,0.8775491118431091
1742949781.7411215,0.8683440685272217
1742949781.791226,0.8765263557434082
1742949781.8396182,0.8683440685272217
1742949781.8925931,0.8775491118431091
1742949781.9418101,0.8775491118431091
1742949781.9920356,0.8734579682350159
1742949782.0410974,0.8755035400390625
1742949782.0932431,0.8703896403312683
1742949782.142975,0.8775491118431091
1742949782.1929681,0.8714123964309692
1742949782.2409344,0.8724352121353149
1742949782.2943974,0.8755035400390625
1742949782.343274,0.8826630711555481
1742949782.3931854,0.8806174993515015
1742949782.4426155,0.8693668246269226
1742949782.4949157,0.8703896403312683
1742949782.543958,0.8755035400390625
1742949782.5942705,0.8714123964309692
1742949782.642491,0.8744807839393616
1742949782.695408,0.8703896403312683
1742949782.745221,0.8765263557434082
1742949782.7948372,0.8795946836471558
1742949782.8430035,0.8765263557434082
1742949782.8924246,0.8734579682350159
1742949782.9421518,0.8775491118431091
1742949782.991043,0.866298496723175
1742949783.043502,0.8714123964309692
1742949783.092789,0.8806174993515015
1742949783.1421533,0.867321252822876
1742949783.1921566,0.8693668246269226
1742949783.244032,0.866298496723175
1742949783.2935715,0.8714123964309692
1742949783.3435984,0.8765263557434082
1742949783.3935761,0.8734579682350159
1742949783.444866,0.8765263557434082
1742949783.4946022,0.8693668246269226
1742949783.5430906,0.8775491118431091
1742949783.5922756,0.8785719275474548
1742949783.6414404,0.8734579682350159
1742949783.6907864,0.8755035400390625
1742949783.7407625,0.8755035400390625
1742949783.7895482,0.8724352121353149
1742949783.8422167,0.8755035400390625
1742949783.8922803,0.8775491118431091
1742949783.941423,0.8816402554512024
1742949783.9941988,0.8734579682350159
1742949784.0431283,0.8826630711555481
1742949784.0931995,0.8744807839393616
1742949784.142402,0.8744807839393616
1742949784.1945937,0.8703896403312683
1742949784.2446728,0.8744807839393616
1742949784.294831,0.866298496723175
1742949784.3423014,0.8703896403312683
1742949784.3951604,0.8683440685272217
1742949784.444665,0.867321252822876
1742949784.4950001,0.8755035400390625
1742949784.5465102,0.8724352121353149
1742949784.595831,0.8806174993515015
1742949784.645633,0.8816402554512024
1742949784.694698,0.8755035400390625
1742949784.7471163,0.8724352121353149
1742949784.7965577,0.8724352121353149
1742949784.8467474,0.8744807839393616
1742949784.8956804,0.8703896403312683
1742949784.9449074,0.8755035400390625
1742949784.9940948,0.8683440685272217
1742949785.0427556,0.8734579682350159
1742949785.0915337,0.8693668246269226
1742949785.1447036,0.883685827255249
1742949785.1943839,0.8785719275474548
1742949785.243115,0.8755035400390625
1742949785.2928774,0.867321252822876
1742949785.3451824,0.866298496723175
1742949785.39492,0.8693668246269226
1742949785.4448369,0.8734579682350159
1742949785.494023,0.8683440685272217
1742949785.5460386,0.8734579682350159
1742949785.5953326,0.8693668246269226
1742949785.6446729,0.8693668246269226
1742949785.6944337,0.8693668246269226
1742949785.7429264,0.8765263557434082
1742949785.792874,0.8714123964309692
1742949785.8420336,0.8724352121353149
1742949785.8951063,0.8795946836471558
1742949785.9434457,0.8734579682350159
1742949785.993043,0.88470858335495
1742949786.0423374,0.8724352121353149
1742949786.0948932,0.8714123964309692
1742949786.1443305,0.8703896403312683
1742949786.1948435,0.883685827255249
1742949786.2433786,0.8693668246269226
1742949786.29548,0.8765263557434082
1742949786.3447616,0.867321252822876
1742949786.3952246,0.8765263557434082
1742949786.4443164,0.8755035400390625
1742949786.4962134,0.8795946836471558
1742949786.545503,0.866298496723175
1742949786.5960026,0.8795946836471558
1742949786.644446,0.8693668246269226
1742949786.69684,0.8755035400390625
1742949786.7461798,0.8826630711555481
1742949786.796406,0.8734579682350159
1742949786.84551,0.8693668246269226
1742949786.8976245,0.8775491118431091
1742949786.946942,0.8714123964309692
1742949786.996557,0.8683440685272217
1742949787.0458324,0.8806174993515015
1742949787.0953522,0.8714123964309692
1742949787.1438532,0.8683440685272217
1742949787.193934,0.8724352121353149
1742949787.2421002,0.8642529249191284
1742949787.294937,0.8714123964309692
1742949787.344188,0.8744807839393616
1742949787.3940268,0.8632301092147827
1742949787.443102,0.8714123964309692
1742949787.495628,0.8652756810188293
1742949787.544932,0.8724352121353149
1742949787.594713,0.8683440685272217
1742949787.6438117,0.883685827255249
1742949787.6964264,0.88470858335495
1742949787.746029,0.8724352121353149
1742949787.7949078,0.8755035400390625
1742949787.8442378,0.8795946836471558
1742949787.8970156,0.8714123964309692
1742949787.9465425,0.8683440685272217
1742949787.9968088,0.867321252822876
1742949788.0457976,0.8785719275474548
1742949788.097619,0.8857313990592957
1742949788.1469822,0.8642529249191284
1742949788.1964722,0.8765263557434082
1742949788.2459288,0.8816402554512024
1742949788.2983053,0.8775491118431091
1742949788.3476546,0.8744807839393616
1742949788.3980134,0.8611845970153809
1742949788.4461343,0.8775491118431091
1742949788.4991906,0.8755035400390625
1742949788.5487761,0.8765263557434082
1742949788.5979424,0.8755035400390625
1742949788.650503,0.8734579682350159
1742949788.6999788,0.8683440685272217
1742949788.7496674,0.8755035400390625
1742949788.799309,0.8765263557434082
1742949788.8512597,0.8785719275474548
1742949788.900678,0.8775491118431091
1742949788.9498558,0.8622073531150818
1742949789.0000885,0.8714123964309692
1742949789.051974,0.8765263557434082
1742949789.1013017,0.8703896403312683
1742949789.150546,0.8724352121353149
1742949789.2005415,0.8724352121353149
1742949789.2525818,0.8642529249191284
1742949789.3025215,0.8703896403312683
1742949789.351191,0.8775491118431091
1742949789.4009995,0.8734579682350159
1742949789.4497118,0.8652756810188293
1742949789.4988458,0.8703896403312683
1742949789.5478847,0.8703896403312683
1742949789.5976603,0.8765263557434082
1742949789.6513064,0.8765263557434082
1742949789.7002373,0.8693668246269226
1742949789.7522755,0.8755035400390625
1742949789.801548,0.8806174993515015
1742949789.8508627,0.88470858335495
1742949789.9005742,0.8755035400390625
1742949789.9529984,0.8795946836471558
1742949790.0022411,0.8693668246269226
1742949790.0517645,0.8714123964309692
1742949790.101228,0.8785719275474548
1742949790.1538663,0.8775491118431091
1742949790.2028234,0.8755035400390625
1742949790.2528214,0.8775491118431091
1742949790.3019483,0.8703896403312683
1742949790.3546722,0.8724352121353149
1742949790.4038296,0.8744807839393616
1742949790.453959,0.8693668246269226
1742949790.502928,0.8785719275474548
1742949790.5552845,0.8867541551589966
1742949790.6041868,0.8765263557434082
1742949790.653494,0.8734579682350159
1742949790.7028003,0.8622073531150818
1742949790.7523172,0.8724352121353149
1742949790.8020463,0.8755035400390625
1742949790.8550398,0.8816402554512024
1742949790.903389,0.8765263557434082
1742949790.953398,0.8755035400390625
1742949791.0017798,0.8714123964309692
1742949791.054859,0.8755035400390625
1742949791.104142,0.8744807839393616
1742949791.1540656,0.8693668246269226
1742949791.2035112,0.8703896403312683
1742949791.2555606,0.8734579682350159
1742949791.3059516,0.8714123964309692
1742949791.3548136,0.8744807839393616
1742949791.4037523,0.8744807839393616
1742949791.4562807,0.8703896403312683
1742949791.5057807,0.8724352121353149
1742949791.5547893,0.8744807839393616
1742949791.6047363,0.8744807839393616
1742949791.6534352,0.8734579682350159
1742949791.7029252,0.8734579682350159
1742949791.7527087,0.8683440685272217
1742949791.8041465,0.8775491118431091
1742949791.8540702,0.8724352121353149
1742949791.9038982,0.8806174993515015
1742949791.952825,0.8826630711555481
1742949792.004961,0.8714123964309692
1742949792.0543892,0.8755035400390625
1742949792.1041055,0.8795946836471558
1742949792.1528785,0.8795946836471558
1742949792.2056336,0.8806174993515015
1742949792.2550373,0.8744807839393616
1742949792.3052878,0.8652756810188293
1742949792.3545876,0.8775491118431091
1742949792.40627,0.8683440685272217
1742949792.4556763,0.8775491118431091
1742949792.5053008,0.8724352121353149
1742949792.555211,0.8765263557434082
1742949792.6070547,0.8683440685272217
1742949792.6563983,0.8703896403312683
1742949792.7063212,0.8703896403312683
1742949792.7552958,0.8775491118431091
1742949792.8077679,0.8744807839393616
1742949792.8570473,0.8775491118431091
1742949792.9065576,0.8775491118431091
1742949792.9559307,0.8755035400390625
1742949793.0050018,0.867321252822876
1742949793.0549495,0.8755035400390625
1742949793.1034167,0.8734579682350159
1742949793.1560154,0.8816402554512024
1742949793.2059839,0.8785719275474548
1742949793.2549217,0.867321252822876
1742949793.307389,0.883685827255249
1742949793.3567808,0.8795946836471558
1742949793.4062438,0.8826630711555481
1742949793.4556751,0.8806174993515015
1742949793.5080633,0.8795946836471558
1742949793.5574865,0.8744807839393616
1742949793.6069846,0.8785719275474548
1742949793.6565988,0.8683440685272217
1742949793.7087584,0.8785719275474548
1742949793.7581444,0.8724352121353149
1742949793.8070939,0.8755035400390625
1742949793.8564727,0.8693668246269226
1742949793.905405,0.8734579682350159
1742949793.9555392,0.8714123964309692
1742949794.004331,0.866298496723175
1742949794.0570266,0.8693668246269226
1742949794.106281,0.8703896403312683
1742949794.1562998,0.8775491118431091
1742949794.204768,0.8765263557434082
1742949794.2576604,0.8703896403312683
1742949794.306815,0.8826630711555481
