Time,velocityA,velocityB,velocityC
1745022379.3795526,-0.04827500134706497,0.04303500056266785,0.05962999910116196
1745022379.4814987,-0.024748999625444412,0.019592000171542168,0.07195799797773361
1745022379.5796742,-0.018823999911546707,0.024759000167250633,0.03385600075125694
1745022379.679081,-0.012671999633312225,0.0336339995265007,0.04729900136590004
1745022379.7800949,-0.025418000295758247,0.02528800070285797,0.028209999203681946
1745022379.8824358,-0.024748999625444412,0.04794200137257576,0.07226300239562988
1745022379.9795475,-0.047370001673698425,0.012679999694228172,0.022437000647187233
1745022380.0790365,-0.02558100037276745,0.031585998833179474,0.038750000298023224
1745022380.1791565,-0.018019000068306923,0.023090999573469162,0.03755100071430206
1745022380.2801702,-0.03134499862790108,0.022342000156641006,0.05507500097155571
1745022380.3804135,-0.021936999633908272,0.027062000706791878,0.05285099893808365
1745022380.4794145,-0.03146300092339516,0.01999500021338463,0.05458600074052811
1745022380.5796728,-0.03296300023794174,0.012934000231325626,0.05133900046348572
1745022380.6792476,-0.027768999338150024,0.02179200015962124,0.05051900073885918
1745022380.779362,-0.030937999486923218,0.02515299990773201,0.03485000133514404
1745022380.8792558,-0.03128499910235405,0.01673699915409088,0.020323999226093292
1745022380.9789019,-0.047485001385211945,0.015123999677598476,0.029673000797629356
1745022381.0795615,-0.028845999389886856,-0.001221999991685152,0.030710000544786453
1745022381.178749,-0.03400300070643425,0.008144999854266644,0.03158999979496002
1745022381.279334,-0.03283600136637688,0.0014560000272467732,0.05500900000333786
1745022381.3801956,-0.044151999056339264,-0.007737999781966209,0.028961999341845512
1745022381.481841,-0.0543770007789135,-0.002940000034868717,0.016008999198675156
1745022381.5795152,-0.03897299990057945,-0.008100000210106373,0.03411100059747696
1745022381.6797721,-0.03629099950194359,-0.00861900020390749,0.021782999858260155
1745022381.77884,-0.03939500078558922,0.001800999976694584,0.017837999388575554
1745022381.8810332,-0.04571099951863289,-0.004346999805420637,0.015199000015854836
1745022381.9792202,-0.050200000405311584,-0.007954999804496765,0.004625000059604645
1745022382.0803182,-0.05674400180578232,-0.010146000422537327,0.004532999824732542
1745022382.1796513,-0.046668000519275665,-0.0038789999671280384,0.0065750000067055225
1745022382.2798517,0.006082999985665083,0.01588200032711029,0.01409200020134449
1745022382.3802443,-0.02191299945116043,0.0181450005620718,0.002744999947026372
1745022382.479717,-0.006889000069350004,0.038444001227617264,0.0014009999576956034
1745022382.578864,-0.001366000040434301,0.0433490015566349,-0.0026050000451505184
1745022382.681736,0.02111000008881092,0.05569100007414818,-0.0056870002299547195
1745022382.7835395,-0.0011070000473409891,0.08649999648332596,-0.0051449998281896114
1745022382.8789043,0.00871300045400858,0.06318700313568115,-0.009686999954283237
1745022382.9789236,0.020694000646471977,0.07343299686908722,-0.012330999597907066
1745022383.0804424,0.01769999973475933,0.07515200227499008,-0.025713000446558
1745022383.1792867,0.025911999866366386,0.08124099671840668,-0.0056489999406039715
1745022383.2787793,0.029695000499486923,0.059842001646757126,-0.012546000070869923
1745022383.3788598,0.038286998867988586,0.06896399706602097,-0.03546899929642677
1745022383.4797142,0.031734999269247055,0.06825300306081772,-0.0330829992890358
1745022383.579432,0.026072999462485313,0.07383999973535538,-0.03281199932098389
1745022383.6794167,-0.01747100055217743,0.08187499642372131,-0.030973000451922417
1745022383.7795196,0.019267000257968903,0.060906000435352325,-0.0517439991235733
1745022383.8795834,0.010231000371277332,0.07495900243520737,-0.03738600015640259
1745022383.9787014,0.02871900051832199,0.0741880014538765,-0.019710000604391098
1745022384.0786839,0.004042999818921089,0.1317320019006729,-0.03865699842572212
1745022384.1795013,0.02233799919486046,0.06394200026988983,-0.028718000277876854
1745022384.2823536,0.017311999574303627,0.028346000239253044,-0.02621700055897236
1745022384.379289,-0.0018240000354126096,0.04320799931883812,-0.04049399867653847
1745022384.4784842,0.0009749999735504389,0.034348998218774796,-0.06391000002622604
1745022384.579723,-0.006996000185608864,0.03911399841308594,-0.04809100180864334
1745022384.6783361,-0.010378999635577202,0.020527999848127365,-0.04212300106883049
1745022384.7791426,0.0045900000259280205,0.03223099932074547,-0.05386500060558319
1745022384.8793359,-0.00955399964004755,0.018554000183939934,-0.05593400076031685
1745022384.97808,-0.008185000158846378,0.0247150007635355,-0.05631700158119202
1745022385.0818007,0.009991000406444073,0.018133999779820442,-0.043372999876737595
1745022385.178553,0.007891000248491764,0.015526000410318375,-0.05014599859714508
1745022385.2797651,-0.00865199975669384,0.029247000813484192,-0.052962999790906906
1745022385.379259,0.006868999917060137,0.014175999909639359,-0.06904199719429016
1745022385.4797387,-0.0035069999285042286,-0.02027899958193302,-0.09594599902629852
1745022385.5799766,0.020471999421715736,-0.02345299907028675,-0.06974799931049347
1745022385.6794004,0.015329999849200249,-0.007321999873965979,-0.09185999631881714
1745022385.7787,0.01761299930512905,0.012733999639749527,-0.09519699960947037
1745022385.8796277,-0.02477099932730198,-0.010645999573171139,-0.08178699761629105
1745022385.9790807,0.04019299894571304,-0.021084999665617943,-0.10108800232410431
1745022386.0786743,0.026110999286174774,-0.040070001035928726,-0.07439099997282028
1745022386.179279,0.03627000004053116,-0.014214999973773956,-0.09003999829292297
1745022386.2786553,0.03798000141978264,-0.005799999926239252,-0.09177800267934799
1745022386.3784475,0.0339290015399456,-0.014596999622881413,-0.11565700173377991
1745022386.4794505,0.04585300013422966,-0.01682800054550171,-0.0846249982714653
1745022386.5795622,0.06351199746131897,-0.005563999991863966,-0.05167600139975548
1745022386.6783981,0.046427998691797256,0.023218000307679176,-0.08078400045633316
1745022386.7790985,0.026813000440597534,-0.03857000172138214,-0.05071999877691269
1745022386.879452,0.049844998866319656,-0.006359000224620104,-0.049699001014232635
1745022386.9797487,0.046581998467445374,0.02548000030219555,-0.050338998436927795
1745022387.0797257,0.048583999276161194,-0.00875100027769804,-0.05278399959206581
1745022387.1794202,0.05170999839901924,0.03204299882054329,-0.04065199941396713
1745022387.27928,0.04164399951696396,0.021801000460982323,-0.03453100100159645
1745022387.3786929,0.05187800154089928,0.019200999289751053,-0.045837998390197754
1745022387.479811,0.04934699833393097,0.0175199992954731,-0.02931400015950203
1745022387.5789738,0.04251899942755699,0.005231999792158604,-0.03890100121498108
1745022387.6812215,0.03759000077843666,0.021160999312996864,-0.03366199880838394
1745022387.7799633,0.04295799881219864,0.010395999997854233,-0.042381998151540756
1745022387.881092,0.03698199987411499,0.012249999679625034,-0.03413600102066994
1745022387.9805233,0.012319999746978283,0.004623000044375658,-0.04831700026988983
1745022388.0786788,0.044151000678539276,0.009504999965429306,-0.03546600043773651
1745022388.180151,0.025443999096751213,0.010022999718785286,-0.032853998243808746
1745022388.2791772,0.010191000066697598,0.016491999849677086,-0.0018100000452250242
1745022388.3818493,0.02143000066280365,-0.008371000178158283,-0.035461001098155975
1745022388.480146,0.009960000403225422,-0.00925000011920929,-0.04177900031208992
1745022388.5805087,0.0015790000325068831,-0.008901000022888184,-0.010203000158071518
1745022388.6796677,-0.005861999932676554,0.03644099831581116,-0.04627000167965889
1745022388.7795546,0.004428999964147806,-0.016273999586701393,-0.04638399928808212
1745022388.87927,0.0030320000369101763,-0.024011999368667603,-0.04609199985861778
1745022388.981172,0.019446000456809998,-0.017683999612927437,-0.04262800142168999
1745022389.0793333,0.006506999954581261,-0.020529000088572502,-0.047745998948812485
1745022389.1800473,0.00011000000085914508,-0.01874599978327751,-0.056178998202085495
1745022389.2788115,-0.0005360000068321824,-0.0001939999929163605,-0.03827400133013725
1745022389.3788502,0.0007319999858736992,-0.021212000399827957,-0.06159999966621399
1745022389.4794953,0.01371499989181757,-0.015184000134468079,-0.05644499883055687
1745022389.5788393,0.004071999806910753,0.005142000038176775,-0.05705200135707855
1745022389.6801019,0.006306999828666449,-0.010343000292778015,-0.04665999859571457
1745022389.780541,0.036173999309539795,-0.0005680000176653266,-0.04361100122332573
1745022389.8867574,-0.13948699831962585,-0.01081399992108345,-0.0414390005171299
1745022389.9784412,-0.00015100000018719584,0.011109000071883202,-0.04242600128054619
1745022390.079384,0.017704999074339867,0.011115999892354012,-0.042938001453876495
1745022390.1792743,0.008599000051617622,0.014666000381112099,-0.037007998675107956
1745022390.2795706,0.015855999663472176,0.0038759999442845583,-0.04033200070261955
1745022390.3785405,0.014147999696433544,-0.0062489998526871204,-0.042295001447200775
1745022390.478962,0.012474999763071537,0.00890399981290102,-0.03946499899029732
1745022390.5788705,0.010564000345766544,0.012396000325679779,-0.04341999813914299
1745022390.679845,0.009688000194728374,0.03178500011563301,-0.04056299850344658
1745022390.7773871,0.0053980001248419285,-0.005801999941468239,0.0
1745022390.8776674,0.00660100020468235,-0.009662000462412834,0.0
1745022390.9799323,0.005363999865949154,-0.0038980001118034124,-0.04909000173211098
1745022391.0864587,0.012480000033974648,-0.0076339999213814735,-0.0511620007455349
1745022391.178975,-0.01741199940443039,-0.016649000346660614,-0.04661799967288971
1745022391.2789338,-0.0033710000570863485,-0.020834999158978462,-0.03857500106096268
1745022391.3804307,0.005867999978363514,-0.016718000173568726,-0.04685800150036812
1745022391.481835,-0.0007929999846965075,-0.012968000024557114,-0.05163000151515007
1745022391.5805094,-0.022727999836206436,-0.02251799963414669,0.2932029962539673
1745022391.6773252,-0.015814999118447304,-0.026760000735521317,0.0
1745022391.779849,-0.010280000045895576,-0.01536799967288971,-0.0371909998357296
1745022391.8811035,-0.010579000227153301,-0.02266399934887886,-0.036320000886917114
1745022391.9798584,0.010727000422775745,-0.028929999098181725,-0.04859999939799309
1745022392.079293,-0.01705300062894821,-0.04753600060939789,-0.052351001650094986
1745022392.1799061,-0.017632000148296356,-0.04017399996519089,-0.04394499957561493
1745022392.2792459,-0.023698000237345695,-0.04505300149321556,-0.056311000138521194
1745022392.383994,-0.021028999239206314,-0.04861000180244446,-0.044842999428510666
1745022392.4792078,-0.013826999813318253,-0.03681600093841553,-0.041186001151800156
1745022392.5807006,-0.017751000821590424,-0.042704999446868896,-0.03526100143790245
1745022392.6798573,-0.01119100023061037,-0.037300001829862595,-0.03276899829506874
1745022392.779423,-0.01484999991953373,-0.03310199826955795,-0.02595899999141693
1745022392.8800826,-0.015356999821960926,-0.042389001697301865,-0.01437699981033802
1745022392.9796631,-0.010990999639034271,-0.05511999875307083,-0.018698999658226967
1745022393.080217,0.0031399999279528856,-0.02888300083577633,-0.01267900038510561
1745022393.1798587,-0.01501999981701374,-0.03413400053977966,-0.00395399983972311
1745022393.2797182,-0.010129000060260296,-0.05429600179195404,-0.023590000346302986
1745022393.379996,0.0004529999860096723,-0.05682700127363205,-0.017185000702738762
1745022393.48014,-0.00456599984318018,-0.031477998942136765,0.009816000238060951
1745022393.579872,-0.003513999981805682,-0.030084999278187752,0.01874700002372265
1745022393.6802115,-0.0014100000262260437,-0.03067700006067753,0.0021559998858720064
1745022393.7802043,-0.0023479999508708715,-0.014884999953210354,0.003140999935567379
1745022393.8802176,0.007865999825298786,-0.028991999104619026,0.009204000234603882
1745022393.9807465,-0.03532699868083,-0.014104999601840973,0.008116000331938267
1745022394.080123,0.011766999959945679,-0.037262000143527985,0.013128000311553478
1745022394.1796052,0.003831000067293644,-0.03999299928545952,-0.02304000034928322
1745022394.282017,-0.0016120000509545207,-0.0836540013551712,0.001234999974258244
1745022394.3804536,0.004087999928742647,-0.044231999665498734,0.009064000099897385
1745022394.4801555,0.02292799949645996,-0.0434500016272068,0.009304000064730644
1745022394.579981,-0.0011869999580085278,-0.05279000103473663,0.009739999659359455
1745022394.680147,0.0018860000418499112,-0.045361001044511795,-0.001196000026538968
1745022394.7801642,0.024608999490737915,-0.04777299985289574,-0.00356599991209805
1745022394.8796148,-0.009867999702692032,-0.051607001572847366,-0.004517000168561935
1745022394.9804606,-0.0023270000237971544,-0.04137500002980232,0.0005440000095404685
1745022395.079849,-0.008309000171720982,-0.04712300002574921,-0.009995999746024609
1745022395.1804788,-0.008906000293791294,-0.06693000346422195,-0.004364000167697668
1745022395.2799275,-0.011965000070631504,-0.04971399903297424,-0.0005280000041238964
1745022395.3803406,-0.02818799950182438,-0.042514998465776443,-0.006802999880164862
1745022395.4801385,-0.027435999363660812,-0.05855400115251541,-0.00028300000121816993
1745022395.5793943,-0.022809000685811043,-0.060798998922109604,-0.042955998331308365
1745022395.6794338,-0.022036999464035034,-0.05898100137710571,-0.017892999574542046
1745022395.7805972,-0.02815300039947033,-0.04903800040483475,-0.016762999817728996
1745022395.8821058,-0.02203799970448017,-0.061834998428821564,-0.03195900097489357
1745022395.980001,-0.026294000446796417,-0.054933998733758926,-0.0008319999906234443
1745022396.0804732,-0.028537999838590622,-0.05940600112080574,-0.0020649998914450407
1745022396.1808374,-0.02850699983537197,-0.05037499964237213,-0.011212999932467937
1745022396.28304,-0.025049999356269836,-0.012984000146389008,-0.0007130000158213079
1745022396.3800535,-0.027462000027298927,-0.056453000754117966,-0.015289000235497952
1745022396.4803321,-0.026551999151706696,-0.04759800061583519,-0.01839499920606613
1745022396.5800097,-0.027475999668240547,-0.053509000688791275,-0.023097999393939972
1745022396.6879117,-0.021376000717282295,-0.05052800104022026,-0.009526999667286873
1745022396.7798114,-0.03316299989819527,-0.04578699916601181,-0.020663000643253326
1745022396.8799467,-0.030410999432206154,-0.042034000158309937,-0.015441999770700932
1745022396.9803135,-0.022026000544428825,-0.04165799915790558,-0.006337999831885099
1745022397.081656,-0.024575000628829002,-0.031436000019311905,-0.016679000109434128
1745022397.1805077,-0.011505000293254852,-0.019454000517725945,-0.0080960001796484
1745022397.2800698,0.00430000014603138,-0.007670999970287085,-0.021472999826073647
1745022397.3798544,-0.0034340000711381435,0.004182000178843737,-0.005160000175237656
1745022397.4813776,0.007116000168025494,0.015416000038385391,-0.010951000265777111
1745022397.5811691,-0.005299000069499016,0.01524799969047308,-0.02543500065803528
1745022397.6796982,-0.006113999988883734,0.029962999746203423,-0.025523999705910683
1745022397.7799876,-0.005421000067144632,0.0027030000928789377,-0.03048899956047535
1745022397.881687,-0.021361999213695526,0.02179899998009205,-0.02645999938249588
1745022397.979984,0.010781999677419662,0.043379999697208405,-0.02332100085914135
1745022398.0806541,0.013256999664008617,0.036990001797676086,-0.03368299826979637
1745022398.1801069,-0.002230999991297722,0.028169000521302223,-0.0334709994494915
1745022398.2810009,0.0009769999887794256,0.025498000904917717,-0.028522999957203865
1745022398.3800662,0.0027409999165683985,0.03420000150799751,-0.03411399945616722
1745022398.4806788,-0.016550999134778976,0.041547998785972595,-0.061138998717069626
1745022398.580606,-0.006703999824821949,0.035245999693870544,-0.040647998452186584
1745022398.6805203,-0.02689399942755699,0.0408950001001358,-0.037964001297950745
1745022398.7807388,-0.017534000799059868,0.023469999432563782,-0.04585399851202965
1745022398.8800623,-0.012701000086963177,0.030455999076366425,-0.06798499822616577
1745022398.9800572,-0.006130999885499477,0.02517399936914444,-0.04384699836373329
1745022399.08262,-0.007486000191420317,0.05473199859261513,-0.03255699947476387
1745022399.1807687,-0.025301000103354454,0.04308899864554405,-0.021657999604940414
1745022399.2807355,-0.008123000152409077,0.06639199703931808,-0.02730100043118
1745022399.3809836,-0.0008410000009462237,0.06061900034546852,-0.025395000353455544
1745022399.4824457,0.004726999904960394,0.08844199776649475,-0.03579999879002571
1745022399.5809019,-0.002437999937683344,0.06772399693727493,-0.03102399967610836
1745022399.6813798,0.00030499999411404133,0.06351300328969955,-0.02390200085937977
1745022399.7799368,-0.025018999353051186,0.05852599814534187,-0.032843999564647675
1745022399.881458,-0.032127998769283295,0.046581000089645386,-0.022355999797582626
1745022399.9800975,-0.0035000001080334187,0.05385100096464157,-0.037067998200654984
1745022400.0808275,-0.0070119998417794704,0.0456710010766983,-0.020339999347925186
1745022400.180763,-0.003189000068232417,0.025790000334382057,-0.02016099914908409
1745022400.2821493,-0.0022460001055151224,0.013035000301897526,-0.0005729999975301325
1745022400.381899,-0.006804000120609999,0.04844300076365471,-0.011765999719500542
1745022400.4798212,-0.012659000232815742,0.04237300157546997,-0.018828000873327255
1745022400.5808692,-0.01940399967133999,0.037647999823093414,-0.02745099924504757
1745022400.6871557,-0.016845999285578728,0.02753400057554245,-0.04298799857497215
1745022400.780331,-0.027060000225901604,0.017288999632000923,-0.04645400121808052
1745022400.880925,-0.04225499927997589,0.026213999837636948,-0.0333699993789196
1745022400.9804254,-0.01697699911892414,0.01851700060069561,-0.0338670015335083
1745022401.0810905,-0.03752100095152855,0.01869400031864643,-0.02722500078380108
1745022401.180979,-0.020673999562859535,0.024311000481247902,-0.030628999695181847
1745022401.280017,-0.020109999924898148,0.015018999576568604,-0.030417999252676964
1745022401.3814418,-0.01644499972462654,0.005400000140070915,-0.01500799972563982
1745022401.4813964,-0.012822999618947506,0.006395000033080578,-0.04481400176882744
1745022401.5801625,-0.022708000615239143,0.004095000214874744,-0.04323200136423111
1745022401.6809578,-0.0015810000477358699,0.024250000715255737,-0.01511599961668253
1745022401.780968,0.003080999944359064,0.022241000086069107,-0.015168000012636185
1745022401.8809512,0.002343999920412898,0.007652999833226204,-0.026402000337839127
1745022401.9806392,0.006550000049173832,0.0051299999468028545,-0.02422099933028221
1745022402.0805118,0.017916999757289886,-0.005692000035196543,-0.007751000113785267
1745022402.1810167,-0.0014850000152364373,-0.0007570000016130507,0.010135999880731106
1745022402.2828574,0.004784000106155872,-0.007139999885112047,-0.0004689999914262444
1745022402.3818386,0.021990999579429626,-0.01170399971306324,-0.019984999671578407
1745022402.4805,0.021309999749064445,-0.016985999420285225,-0.026861000806093216
1745022402.581253,0.029178999364376068,-0.012377000413835049,-0.008270000107586384
1745022402.6814091,0.04104999825358391,0.0026459998916834593,0.01266700029373169
1745022402.7811325,0.04528699815273285,-0.0038060001097619534,0.03321800008416176
1745022402.8810515,0.05225500091910362,-0.0012199999764561653,0.016815999522805214
1745022402.980559,0.04405299946665764,-0.0037299999967217445,0.016598999500274658
1745022403.081419,0.051631998270750046,-0.022129999473690987,0.02558399923145771
1745022403.1803079,0.06973700225353241,0.00012599999899975955,0.0156230004504323
1745022403.2811742,0.06091399863362312,0.0007040000054985285,0.00876300036907196
1745022403.3813128,0.06106499955058098,0.0016570000443607569,0.01231900043785572
1745022403.4817295,0.04190399870276451,0.003986000083386898,0.013523000292479992
1745022403.5812259,0.043841999024152756,-0.012640000320971012,-0.03771600127220154
1745022403.6813653,0.013419000431895256,-0.03391300141811371,-0.013602999970316887
1745022403.781059,0.01939000003039837,-0.011621000245213509,-0.02060299925506115
1745022403.8809865,0.010846000164747238,-0.033080000430345535,-0.013722999952733517
