Time,dtheta.x,dtheta.y,dtheta.z,dvel.x,dvel.y,dvel.z,dt
1742949917.9428585,0.00012598348257597536,-6.86438797856681e-05,5.073816646472551e-05,-0.003989417105913162,0.007078689057379961,-0.15587063133716583,0.01600000075995922
1742949917.958835,0.00013495419989340007,-7.351789099629968e-05,4.594138226821087e-05,-0.004112184047698975,0.0070215738378465176,-0.15577520430088043,0.01600000075995922
1742949917.973643,0.000137582523166202,-6.122625927673653e-05,6.1034599639242515e-05,-0.003985431510955095,0.007164404261857271,-0.15608112514019012,0.01600000075995922
1742949917.9900582,0.00013531514559872448,-8.214236731873825e-05,5.8048648497788236e-05,-0.0040223742835223675,0.0070272404700517654,-0.15606902539730072,0.01600000075995922
1742949918.0069716,0.0001393742859363556,-8.327868999913335e-05,5.248640809440985e-05,-0.004175130277872086,0.006945690605789423,-0.15616899728775024,0.01600000075995922
1742949918.0229774,0.00014582758012693375,-9.979853348340839e-05,4.942980740452185e-05,-0.004023372661322355,0.0069947680458426476,-0.15596917271614075,0.01600000075995922
1742949918.0390837,0.00014131140778772533,-9.585655789123848e-05,4.498216731008142e-05,-0.004175290931016207,0.00685943104326725,-0.15595731139183044,0.01600000075995922
1742949918.0551534,0.0001549136795802042,-9.936539572663605e-05,4.031096614198759e-05,-0.0040735905058681965,0.006967737339437008,-0.15595781803131104,0.01600000075995922
1742949918.0707521,0.00015178477042354643,-0.00011568432091735303,5.0742637540679425e-05,-0.004223471973091364,0.006872409023344517,-0.1561596542596817,0.01600000075995922
1742949918.0867634,0.00018288506544195116,-0.00012829588376916945,5.4271753469947726e-05,-0.004133541136980057,0.006735963746905327,-0.15622995793819427,0.01600000075995922
1742949918.10306,0.00015516446728724986,-0.00010706048487918451,5.2340612455736846e-05,-0.00408187648281455,0.006905592046678066,-0.15596099197864532,0.01600000075995922
1742949918.1191752,0.00014011036546435207,-8.374356548301876e-05,4.59318544017151e-05,-0.004240007605403662,0.006780246272683144,-0.15617108345031738,0.01600000075995922
1742949918.135453,0.00014591302897315472,-9.760385728441179e-05,3.8074562326073647e-05,-0.004125591367483139,0.006931130774319172,-0.15632198750972748,0.01600000075995922
1742949918.1514661,0.00014499560347758234,-0.00011128606274724007,4.9473550461698323e-05,-0.004211402032524347,0.006769627798348665,-0.15590235590934753,0.01600000075995922
1742949918.166573,0.0001491765578975901,-0.00010086969996336848,4.826837539440021e-05,-0.00420775031670928,0.006693215109407902,-0.15588177740573883,0.01600000075995922
1742949918.1825278,0.00015719571092631668,-0.00010749666398623958,4.5467637391993776e-05,-0.004185020923614502,0.0066697681322693825,-0.15609481930732727,0.01600000075995922
1742949918.1987836,0.00015763378178235143,-9.352819324703887e-05,4.719564094557427e-05,-0.0042455727234482765,0.006661195307970047,-0.15594741702079773,0.01600000075995922
1742949918.2155495,0.0001501368242315948,-0.00010032171849161386,3.3752752642612904e-05,-0.004371906165033579,0.006583398208022118,-0.15598727762699127,0.01600000075995922
1742949918.231189,0.0001371162652503699,-9.48542365222238e-05,2.4492876036674716e-05,-0.004250828642398119,0.006572449579834938,-0.15601450204849243,0.01600000075995922
1742949918.2471578,0.00013038382166996598,-0.00010374483099440113,3.0753053579246625e-05,-0.004232695326209068,0.006546414457261562,-0.15590569376945496,0.01600000075995922
1742949918.2621503,0.0001541915989946574,-0.00010385183122707531,3.9453108911402524e-05,-0.0041107595898211,0.0065300255082547665,-0.15597152709960938,0.01600000075995922
1742949918.279156,0.00015075411647558212,-0.00010981183731928468,5.410111043602228e-05,-0.004287279210984707,0.00655338866636157,-0.15564905107021332,0.01600000075995922
1742949918.295024,0.0001395248546032235,-0.0001046350080287084,5.417884676717222e-05,-0.004300714936107397,0.006345605943351984,-0.15608863532543182,0.01600000075995922
1742949918.3112688,0.00014186816406436265,-9.822208812693134e-05,5.119327761349268e-05,-0.004290039651095867,0.006438928190618753,-0.15587212145328522,0.01600000075995922
1742949918.3266556,0.00013443964417092502,-9.015828254632652e-05,3.178643237333745e-05,-0.00440448522567749,0.006323562003672123,-0.15571723878383636,0.01600000075995922
1742949918.3430424,0.0001150589159806259,-8.927747694542632e-05,3.358415051479824e-05,-0.00426564272493124,0.006435522809624672,-0.15598690509796143,0.01600000075995922
1742949918.3592455,0.00014695573190692812,-0.00010924701200565323,3.062250107177533e-05,-0.004263661801815033,0.006478084716945887,-0.15621353685855865,0.01600000075995922
1742949918.375173,0.0001341426104772836,-9.247362322639674e-05,4.480027564568445e-05,-0.0043195863254368305,0.006305917631834745,-0.1558905392885208,0.01600000075995922
1742949918.3908553,0.00014566569007001817,-9.902614692691714e-05,3.684163311845623e-05,-0.00444323243573308,0.006285822484642267,-0.15601575374603271,0.01600000075995922
1742949918.4067163,0.00010725214087869972,-8.83950779098086e-05,3.1920681067276746e-05,-0.004420530516654253,0.006167945917695761,-0.156272754073143,0.01600000075995922
1742949918.4230742,0.00014573676162399352,-9.772875637281686e-05,3.5845394450007007e-05,-0.004261072725057602,0.006529562175273895,-0.15606741607189178,0.01600000075995922
