Time,dtheta.x,dtheta.y,dtheta.z,dvel.x,dvel.y,dvel.z,dt
1742949780.471476,-0.00019659625831991434,-3.8982994738034904e-05,-0.00028111410210840404,-0.005522062070667744,0.0031726977322250605,-0.1561765819787979,0.01600000075995922
1742949780.4874737,-0.00021380245743785053,-3.058229776797816e-05,-0.00027954261167906225,-0.005516051314771175,0.003117075189948082,-0.1561892032623291,0.01600000075995922
1742949780.5041509,-0.00021378191013354808,-2.1481146177393384e-05,-0.0002837376086972654,-0.005497181322425604,0.0032232117373496294,-0.15613414347171783,0.01600000075995922
1742949780.5201144,-0.00021808635210618377,-2.405766826996114e-05,-0.0002861986286006868,-0.005483323708176613,0.0032387564424425364,-0.15612107515335083,0.01600000262260437
1742949780.5364344,-0.00022391736274585128,-1.4284719327406492e-05,-0.0002910431066993624,-0.005498107988387346,0.003279525088146329,-0.15610194206237793,0.01600000075995922
1742949780.5514188,-0.00022019780590198934,-1.7959408069145866e-05,-0.00030542368767783046,-0.005489378236234188,0.0033313867170363665,-0.15619216859340668,0.01600000075995922
1742949780.5675364,-0.0002147761406376958,-6.2088261074677575e-06,-0.00028252784977667034,-0.0054395790211856365,0.0033513105008751154,-0.15616156160831451,0.01600000075995922
1742949780.5835302,-0.00022898701718077064,-2.0666049749706872e-05,-0.00028705026488751173,-0.005435476079583168,0.0033976740669459105,-0.15615321695804596,0.01600000075995922
1742949780.6000717,-0.00022293339134193957,-4.984226961823879e-06,-0.0002756216563284397,-0.005468346178531647,0.0034654196351766586,-0.15607450902462006,0.01600000075995922
1742949780.6161325,-0.00021892585209570825,1.8985783754033037e-06,-0.00030291269649751484,-0.005467493552714586,0.003398435888811946,-0.1562122255563736,0.01600000075995922
1742949780.6314404,-0.0002196666318923235,1.4875440683681518e-06,-0.000291161413770169,-0.005389641039073467,0.003526400774717331,-0.15623673796653748,0.01600000075995922
1742949780.6477153,-0.0002010012831306085,1.7219017536262982e-06,-0.0002776336914394051,-0.005484797526150942,0.0035073908511549234,-0.15620289742946625,0.01600000075995922
1742949780.663985,-0.0002140212745871395,3.222133045710507e-06,-0.0002745451347436756,-0.005467002280056477,0.003560664365068078,-0.15614470839500427,0.01600000075995922
1742949780.680138,-0.00022021688346285373,1.985470407817047e-05,-0.0002850561577361077,-0.005448374897241592,0.0035776293370872736,-0.15614354610443115,0.01600000075995922
1742949780.695631,-0.00021939992439001799,1.9017132217413746e-05,-0.00027636121376417577,-0.0054316953755915165,0.0036549456417560577,-0.15612614154815674,0.01600000075995922
1742949780.712206,-0.00021762735559605062,2.1066116460133344e-05,-0.00027671921998262405,-0.005465351510792971,0.003682441543787718,-0.15621009469032288,0.01600000075995922
1742949780.727556,-0.0002096956450259313,2.1804688003612682e-05,-0.00028203800320625305,-0.0054139913991093636,0.0036788824945688248,-0.1561373621225357,0.01600000075995922
1742949780.7445066,-0.00019683755817823112,4.54719593108166e-05,-0.00028941858909092844,-0.005429765209555626,0.003680592169985175,-0.15614932775497437,0.01600000075995922
1742949780.7601812,-0.00020811120339203626,5.2744417189387605e-05,-0.00027568513178266585,-0.005444035399705172,0.0037701406981796026,-0.1561318039894104,0.01600000075995922
1742949780.7753983,-0.0002143447200069204,4.7604400606360286e-05,-0.00027723447419703007,-0.005424970295280218,0.0037613033782690763,-0.15611809492111206,0.01600000075995922
1742949780.791612,-0.00019679986871778965,3.905337143805809e-05,-0.00027346418937668204,-0.005415799096226692,0.003805652027949691,-0.15610520541667938,0.01600000075995922
1742949780.8075337,-0.0001979896769626066,6.713448237860575e-05,-0.00028836040291935205,-0.005386265926063061,0.00382567523047328,-0.156114861369133,0.01600000075995922
1742949780.824004,-0.00019937209435738623,3.850170105579309e-05,-0.0002633957483340055,-0.005416748579591513,0.0038600671105086803,-0.1561383605003357,0.01600000075995922
1742949780.8402293,-0.00020207233319524676,6.038180799805559e-05,-0.00027634354773908854,-0.005398592911660671,0.003922424279153347,-0.15611444413661957,0.01600000075995922
1742949780.8569005,-0.00017600544379092753,5.877986041014083e-05,-0.0002718375180847943,-0.0053806849755346775,0.0038908550050109625,-0.15607810020446777,0.01600000075995922
1742949780.871726,-0.000187589306733571,3.738222221727483e-05,-0.000280813459539786,-0.005322854965925217,0.003908256534487009,-0.1561078429222107,0.01600000075995922
1742949780.8880703,-0.0001928593119373545,6.781086267437786e-05,-0.00027258816407993436,-0.005336887203156948,0.00399484857916832,-0.15607313811779022,0.01600000075995922
1742949780.9045417,-0.00018012142390944064,8.4461054939311e-05,-0.00027710458380170166,-0.005385604687035084,0.004005396738648415,-0.15618352591991425,0.01600000075995922
1742949780.9202838,-0.00019207621517125517,7.686860044486821e-05,-0.0002779620699584484,-0.005274494178593159,0.004053608514368534,-0.15619470179080963,0.01600000075995922
1742949780.9365928,-0.00017857138300314546,7.036030729068443e-05,-0.00026684615295380354,-0.005334951914846897,0.00407145731151104,-0.15612909197807312,0.01600000075995922
1742949780.951855,-0.0001750465016812086,6.714890332659706e-05,-0.0002779636124614626,-0.005338725168257952,0.004083455540239811,-0.15613237023353577,0.01600000075995922
1742949780.967669,-0.0001815636787796393,7.794381235726178e-05,-0.00029199302662163973,-0.005224941298365593,0.00411565788090229,-0.15614762902259827,0.01600000075995922
1742949780.9839754,-0.00017397991905454546,6.794948421884328e-05,-0.0002673689741641283,-0.005258574616163969,0.004072966985404491,-0.15621915459632874,0.01600000075995922
1742949780.9996233,-0.00018000237469095737,6.759472307749093e-05,-0.00027815744397230446,-0.005291237495839596,0.004150871187448502,-0.15611965954303741,0.01600000075995922
1742949781.016533,-0.00018475363322068006,8.007718133740127e-05,-0.00027196871815249324,-0.005250134039670229,0.004136451054364443,-0.15607859194278717,0.01600000075995922
1742949781.0318148,-0.00017425102123524994,0.00010660882253432646,-0.00027899924316443503,-0.005234279669821262,0.0041877590119838715,-0.1561143398284912,0.01600000075995922
1742949781.0479224,-0.00016795206465758383,9.118519665207714e-05,-0.0002773696614895016,-0.00522311357781291,0.004229453857988119,-0.1562400609254837,0.01600000075995922
1742949781.064415,-0.00016959113418124616,8.52986631798558e-05,-0.0002802393864840269,-0.0052504329942166805,0.0043188342824578285,-0.15605181455612183,0.01600000075995922
1742949781.079431,-0.00016542761295568198,8.533753134543076e-05,-0.00027545535704120994,-0.005174540914595127,0.004258735105395317,-0.15616929531097412,0.01600000075995922
1742949781.0960884,-0.00016672618221491575,0.00010149175068363547,-0.00027140084421262145,-0.0051848734728991985,0.004260933957993984,-0.15610677003860474,0.01600000075995922
1742949781.1115122,-0.0001549768348922953,0.00010727697372203693,-0.00028131413273513317,-0.005251480732113123,0.004273741506040096,-0.15607434511184692,0.01600000075995922
1742949781.1275682,-0.00016388863150496036,9.607748506823555e-05,-0.0002982853620778769,-0.005166240967810154,0.004352036863565445,-0.1561305969953537,0.01600000075995922
1742949781.1445754,-0.00015814328799024224,0.00011011812603101134,-0.0002790367288980633,-0.005131398793309927,0.004404740408062935,-0.15620265901088715,0.01600000075995922
1742949781.1600864,-0.00014727887173648924,0.0001003051656880416,-0.0002805114781949669,-0.005073525942862034,0.004377676174044609,-0.15614837408065796,0.01600000075995922
1742949781.1754959,-0.00012415919627528638,0.00011443706171121448,-0.00028448060038499534,-0.005067368503659964,0.004398372024297714,-0.1561357080936432,0.01600000075995922
1742949781.1916683,-0.00012893148232251406,0.00010005298827309161,-0.0002749174600467086,-0.005156474653631449,0.0044046612456440926,-0.15615251660346985,0.01600000075995922
1742949781.2075047,-0.00013564671098720282,0.00010274050146108493,-0.00028531241696327925,-0.005056983791291714,0.0044258227571845055,-0.15619626641273499,0.01600000075995922
1742949781.2239084,-0.00012672762386500835,8.742225327296183e-05,-0.0002714947913773358,-0.00513433525338769,0.004484907258301973,-0.15612749755382538,0.01600000075995922
1742949781.239997,-0.00012306019198149443,0.00010557165660429746,-0.00026146223535761237,-0.005077708046883345,0.004511791281402111,-0.1562030017375946,0.01600000075995922
1742949781.2562048,-0.00011869589070556685,0.00010590764577500522,-0.00028800193103961647,-0.005012124311178923,0.004554780200123787,-0.15619397163391113,0.01600000075995922
1742949781.271561,-0.0001209158290293999,9.318611409980804e-05,-0.00026159037952311337,-0.004966762848198414,0.00451046833768487,-0.15620963275432587,0.01600000075995922
1742949781.2875621,-0.00011572675430215895,0.00011262804036960006,-0.0002660082245711237,-0.005063126794993877,0.004578971769660711,-0.15621308982372284,0.01600000075995922
1742949781.3039422,-0.00011704175994964316,0.00010703999578254297,-0.0002826849522534758,-0.005034389439970255,0.004572796635329723,-0.15613235533237457,0.01600000075995922
1742949781.3200958,-0.00010823192860698327,9.404510637978092e-05,-0.0002911514893639833,-0.005014587659388781,0.004596037324517965,-0.15615884959697723,0.01600000075995922
1742949781.3360388,-7.88485849625431e-05,9.081904136110097e-05,-0.00027933664387091994,-0.004946733359247446,0.004597214516252279,-0.15624196827411652,0.01600000075995922
1742949781.352129,-9.063220932148397e-05,0.00010608074080664665,-0.00027669916744343936,-0.004866596311330795,0.004568703006953001,-0.15615901350975037,0.01600000075995922
1742949781.3675559,-7.539974467363209e-05,0.00010816183930728585,-0.0002806275151669979,-0.004950434435158968,0.004664758685976267,-0.15613257884979248,0.01600000075995922
1742949781.3839543,-6.889514770591632e-05,0.00010192234185524285,-0.0002788756974041462,-0.004924147855490446,0.004650910384953022,-0.1561746448278427,0.01600000075995922
1742949781.3999543,-6.730847962899134e-05,9.796788799576461e-05,-0.00027347271679900587,-0.004900266416370869,0.004634310491383076,-0.15613903105258942,0.01600000075995922
1742949781.4160872,-6.55935364193283e-05,9.99298135866411e-05,-0.00028730271151289344,-0.004842668306082487,0.004684198182076216,-0.15617316961288452,0.01600000075995922
1742949781.4316297,-6.829948688391596e-05,0.00010663898137863725,-0.0002687782980501652,-0.004871212411671877,0.004676636308431625,-0.1561228334903717,0.01600000075995922
1742949781.4479809,-4.682934741140343e-05,0.00010550286242505535,-0.00027803139528259635,-0.004843393340706825,0.004656149540096521,-0.15614615380764008,0.01600000075995922
1742949781.4638815,-3.6877914681099355e-05,0.00010230940097244456,-0.0002744142257142812,-0.004813480190932751,0.004698906093835831,-0.1561785638332367,0.01600000075995922
1742949781.4803088,-2.2932186766411178e-05,9.582212078385055e-05,-0.0002785773831419647,-0.004804559983313084,0.004680939018726349,-0.15622292459011078,0.01600000075995922
1742949781.495536,-2.1237296095932834e-05,9.573130228091031e-05,-0.00027263822266831994,-0.004745813086628914,0.004648116882890463,-0.15613695979118347,0.01600000075995922
1742949781.5115664,-1.8334501874051057e-05,7.060879579512402e-05,-0.00027784728445112705,-0.004775208421051502,0.004689379595220089,-0.15610188245773315,0.01600000075995922
1742949781.52747,-1.149020408774959e-05,8.250612881965935e-05,-0.0002774267049971968,-0.0047389185056090355,0.0047126892022788525,-0.15617547929286957,0.01600000075995922
1742949781.5428424,-9.670794497651514e-06,7.864883809816092e-05,-0.0002910597831942141,-0.004735808819532394,0.004627575632184744,-0.15608513355255127,0.01600000075995922
1742949781.5600863,-1.459624218114186e-05,9.514457633486018e-05,-0.00027724221581593156,-0.004665537737309933,0.004686335567384958,-0.1561381071805954,0.01600000075995922
1742949781.5765994,1.0313478924217634e-05,9.095457789953798e-05,-0.0002746648679021746,-0.004681948572397232,0.004653627052903175,-0.1561623066663742,0.01600000075995922
1742949781.5914822,-8.612216333858669e-06,9.041470912052318e-05,-0.00028010798268951476,-0.004623773507773876,0.004656757228076458,-0.15611442923545837,0.01600000075995922
1742949781.607533,1.5301420717150904e-05,8.658220031065866e-05,-0.0002865279093384743,-0.004618466831743717,0.004668471869081259,-0.15624293684959412,0.01600000075995922
1742949781.623925,1.6377967767766677e-05,9.04375992831774e-05,-0.0002721521304920316,-0.004640277940779924,0.004684722051024437,-0.1561814397573471,0.01600000075995922
1742949781.6396847,-6.460031158894708e-07,7.108520367182791e-05,-0.0002703233913052827,-0.0046419668942689896,0.004642540588974953,-0.1561804860830307,0.01600000262260437
1742949781.655825,1.9925209926441312e-05,6.69876390020363e-05,-0.00027983251493424177,-0.004637934733182192,0.004625134170055389,-0.15609866380691528,0.01600000075995922
1742949781.671399,3.0830498872091994e-05,7.933439337648451e-05,-0.0002726535312831402,-0.004586710594594479,0.004673906601965427,-0.15624390542507172,0.01600000075995922
1742949781.688008,2.68093772319844e-05,7.082081720000133e-05,-0.00027453419170342386,-0.004546338226646185,0.00468278955668211,-0.15621154010295868,0.01600000075995922
1742949781.704406,4.237757093505934e-05,7.554275362053886e-05,-0.00027640978805720806,-0.004571327939629555,0.004619348328560591,-0.1560979187488556,0.01600000075995922
1742949781.7201648,3.557566742529161e-05,8.554298983654007e-05,-0.00027309884899295866,-0.0045761000365018845,0.004656611941754818,-0.15623395144939423,0.01600000075995922
1742949781.7356427,4.620642721420154e-05,7.098611240508035e-05,-0.00029271907988004386,-0.0045380061492323875,0.004564098082482815,-0.15613733232021332,0.01600000075995922
1742949781.7517538,4.3477819417603314e-05,7.920858479337767e-05,-0.00028017256408929825,-0.004543758928775787,0.004573101177811623,-0.15612076222896576,0.01600000075995922
1742949781.7676065,6.025674883858301e-05,6.059248698875308e-05,-0.00027281171060167253,-0.004503806121647358,0.004610180389136076,-0.15613728761672974,0.01600000075995922
1742949781.783744,5.275198782328516e-05,7.476075552403927e-05,-0.00027692297589965165,-0.004509434569627047,0.004543906077742577,-0.15617847442626953,0.01600000075995922
1742949781.7997007,7.426529919030145e-05,6.35989781585522e-05,-0.0002885438734665513,-0.004468647297471762,0.004591457080096006,-0.15617524087429047,0.01600000075995922
1742949781.8169858,6.632101576542482e-05,5.5148924730019644e-05,-0.00028141692746430635,-0.004419737495481968,0.00451510539278388,-0.1561182141304016,0.01600000075995922
1742949781.8315246,7.069726416375488e-05,5.8783080021385103e-05,-0.0002905778819695115,-0.004446032922714949,0.004511897452175617,-0.15616604685783386,0.01600000075995922
1742949781.8480892,8.048302697716281e-05,6.201965879881755e-05,-0.0002776770561467856,-0.004400782752782106,0.004552838858217001,-0.15611784160137177,0.01600000075995922
1742949781.8645318,7.077620102791116e-05,6.553620187332854e-05,-0.0002807997225318104,-0.004382436629384756,0.004530124366283417,-0.15608316659927368,0.01600000075995922
1742949781.8801193,6.836781540187076e-05,5.288937973091379e-05,-0.00028905607177875936,-0.004403319209814072,0.0044788215309381485,-0.15616729855537415,0.01600000075995922
1742949781.8962302,9.692920866655186e-05,4.258555782143958e-05,-0.0002913230855483562,-0.004339007195085287,0.004528153222054243,-0.15614895522594452,0.01600000075995922
1742949781.9118435,9.74419672274962e-05,4.649601032724604e-05,-0.00029646439361386,-0.0043281069956719875,0.004493017680943012,-0.15611767768859863,0.01600000075995922
1742949781.9274938,9.75147559074685e-05,5.310973938321695e-05,-0.0002818806970026344,-0.0043590678833425045,0.004499513655900955,-0.15606892108917236,0.01600000075995922
1742949781.9445086,0.0001001153068500571,4.6140059566823766e-05,-0.0002631492097862065,-0.004413087852299213,0.004463362041860819,-0.15614862740039825,0.01600000075995922
1742949781.9600961,9.129291720455512e-05,3.772639684029855e-05,-0.0002950405760202557,-0.004379657097160816,0.004442546050995588,-0.15605442225933075,0.01600000075995922
1742949781.9753764,0.00010020711488323286,5.790363866253756e-05,-0.00028012131224386394,-0.004368660505861044,0.004443831741809845,-0.1561492681503296,0.01600000075995922
1742949781.9920778,0.00010415935685159639,2.4788343580439687e-05,-0.0002759658091235906,-0.004366941750049591,0.004403143655508757,-0.15606161952018738,0.01600000075995922
1742949782.00806,0.00011560917482711375,2.6000830985140055e-05,-0.00028551931609399617,-0.004312836565077305,0.004373726900666952,-0.15610066056251526,0.01600000075995922
1742949782.0235627,0.00011326717503834516,1.517102191428421e-05,-0.0002747517137322575,-0.0043579889461398125,0.004343551583588123,-0.15609049797058105,0.01600000075995922
1742949782.0402045,0.00011723474017344415,2.4621282136649825e-05,-0.00028694389038719237,-0.004294384270906448,0.004297626204788685,-0.1561281681060791,0.01600000075995922
1742949782.0565052,0.00010714487871155143,5.361059265851509e-06,-0.0002877761726267636,-0.004307190887629986,0.0043177977204322815,-0.15605182945728302,0.01600000075995922
1742949782.0717936,0.0001189606700791046,9.947480975824874e-06,-0.0002803890674840659,-0.004289721138775349,0.004254559520632029,-0.15609940886497498,0.01600000075995922
1742949782.0875125,0.00013644472346641123,1.100069403037196e-05,-0.00027788648731075227,-0.004278252366930246,0.004249415826052427,-0.15608535706996918,0.01600000075995922
1742949782.1039374,0.00010592998296488076,7.050246040307684e-06,-0.00027843090356327593,-0.004325917921960354,0.004229492973536253,-0.156106099486351,0.01600000075995922
1742949782.1201065,0.00011808690032921731,1.4482535334536806e-05,-0.0002826917334459722,-0.004294548183679581,0.004255866166204214,-0.15611806511878967,0.01600000075995922
1742949782.1354058,0.00012206695828353986,-4.005121809314005e-06,-0.00028899096651002765,-0.004284845199435949,0.004209299571812153,-0.15608607232570648,0.01600000075995922
1742949782.151501,0.0001300793228438124,6.316548478935147e-06,-0.00028787946212105453,-0.00433978671208024,0.0042576780542731285,-0.15608136355876923,0.01600000075995922
1742949782.1680963,0.0001257421390619129,1.7049142115865834e-06,-0.000284498673863709,-0.004306360147893429,0.004161193035542965,-0.1560632735490799,0.01600000075995922
1742949782.184076,0.0001231828355230391,-1.8165608707931824e-05,-0.0002788767160382122,-0.004348165821284056,0.004144516307860613,-0.1559942215681076,0.01600000075995922
1742949782.199607,0.00013226793089415878,-2.2224377971724607e-05,-0.00027888850308954716,-0.004327470436692238,0.004224332049489021,-0.15607626736164093,0.01600000075995922
1742949782.2160933,0.00013220896653365344,-1.934023566718679e-05,-0.0002913826028816402,-0.004370830953121185,0.004095614422112703,-0.15601295232772827,0.01600000075995922
1742949782.2319248,0.00012832040374632925,-1.3947415936854668e-05,-0.00028761086286976933,-0.004360598046332598,0.004062986001372337,-0.15600579977035522,0.01600000075995922
1742949782.247973,0.00013213147758506238,-1.9854984202538617e-05,-0.00027353852055966854,-0.004327502101659775,0.004033838398754597,-0.15607911348342896,0.01600000075995922
1742949782.2639701,0.00012961175525560975,-2.035578290815465e-05,-0.0002697244053706527,-0.004322523716837168,0.00403552083298564,-0.15603749454021454,0.01600000075995922
1742949782.2802022,0.00012002177390968427,-1.1670526873786002e-05,-0.00027412406052462757,-0.0043679471127688885,0.003990818280726671,-0.15606172382831573,0.01600000075995922
1742949782.2962413,0.00012183574290247634,-4.112668466405012e-05,-0.00027967666392214596,-0.004377401899546385,0.003981640096753836,-0.15606386959552765,0.01600000075995922
1742949782.3119152,0.0001208545290865004,-2.238871093140915e-05,-0.000288548122625798,-0.004367469809949398,0.003980196546763182,-0.15604308247566223,0.01600000075995922
1742949782.327394,0.00010760613076854497,-2.5761171855265275e-05,-0.00027893902733922005,-0.00438403245061636,0.003994468599557877,-0.1559964120388031,0.01600000075995922
1742949782.3442206,0.00011029715096810833,-3.4576805774122477e-05,-0.00027583286282606423,-0.004423797130584717,0.003912827465683222,-0.15605923533439636,0.01600000075995922
1742949782.359656,0.00010936495527857915,-3.803653453360312e-05,-0.0002842311514541507,-0.004337073769420385,0.003882381832227111,-0.15606604516506195,0.01600000075995922
1742949782.3761652,0.00011522226122906432,-2.899258652178105e-05,-0.0002837241336237639,-0.004338989965617657,0.003925656899809837,-0.1560436636209488,0.01600000075995922
1742949782.392648,0.00012862255971413106,-3.668993667815812e-05,-0.00028122769435867667,-0.004351995885372162,0.003917674534022808,-0.15604086220264435,0.01600000075995922
1742949782.4080007,0.0001111521924030967,-5.223844345891848e-05,-0.00028103397926315665,-0.004399929195642471,0.0038831327110528946,-0.15603122115135193,0.01600000075995922
1742949782.4239695,0.00011454929335741326,-4.695622556027956e-05,-0.00028321650461293757,-0.004428928252309561,0.0037764364387840033,-0.1561165750026703,0.01600000075995922
1742949782.4395778,0.00012154127034591511,-4.90129750687629e-05,-0.00026758256717585027,-0.004422885365784168,0.003859241958707571,-0.1560366302728653,0.01600000075995922
1742949782.455759,0.00011010187154170126,-4.372472903924063e-05,-0.0002820440276991576,-0.0044538043439388275,0.003823012113571167,-0.15601061284542084,0.01600000075995922
1742949782.4721334,0.00010995334014296532,-6.414204108295962e-05,-0.0002809240249916911,-0.004378894343972206,0.0037593930028378963,-0.1560787409543991,0.01600000075995922
1742949782.4876223,0.00011845444532809779,-5.186162889003754e-05,-0.0002835022169165313,-0.004423340782523155,0.0037764927837997675,-0.15605732798576355,0.01600000075995922
1742949782.5036197,9.706036507850513e-05,-5.148632772034034e-05,-0.00028641632525250316,-0.004481720272451639,0.0037452983669936657,-0.1559935361146927,0.01600000075995922
1742949782.5195484,0.00010964024841086939,-4.965020343661308e-05,-0.0002765913959592581,-0.004463505931198597,0.003674968145787716,-0.1560611128807068,0.01600000075995922
1742949782.5355294,0.00011245489440625533,-6.357403617585078e-05,-0.00028409328660927713,-0.004455649293959141,0.0037083695642650127,-0.15606792271137238,0.01600000075995922
1742949782.5514746,0.000112051515316125,-6.606316310353577e-05,-0.00027703933301381767,-0.004502824507653713,0.003670292440801859,-0.15601485967636108,0.01600000075995922
1742949782.5677261,0.00010947907867375761,-5.6861430493881926e-05,-0.00027180908364243805,-0.004447002895176411,0.0037253047339618206,-0.15613344311714172,0.01600000262260437
1742949782.584333,0.00012756406795233488,-7.27712904335931e-05,-0.00029168088803999126,-0.004427290055900812,0.003656945889815688,-0.15608666837215424,0.01600000075995922
1742949782.600085,0.00010302189184585586,-9.299702651333064e-05,-0.0002725177037063986,-0.004436547867953777,0.003631424391642213,-0.15605860948562622,0.01600000075995922
1742949782.6164727,0.00010417232988402247,-0.00010709071648307145,-0.00028072771965526044,-0.004463825840502977,0.0036615130957216024,-0.15602938830852509,0.01600000075995922
1742949782.6314762,0.0001090104051399976,-9.200676140608266e-05,-0.0002783748204819858,-0.004474054556339979,0.003639769973233342,-0.15603294968605042,0.01600000075995922
1742949782.6480556,9.068720828508958e-05,-9.378403046866879e-05,-0.0002874690981116146,-0.004523996729403734,0.0035874831955879927,-0.15593808889389038,0.01600000075995922
1742949782.6639266,0.00011188619828317314,-0.00010089855641126633,-0.00027512642554938793,-0.004474980756640434,0.0035370627883821726,-0.15604394674301147,0.01600000075995922
1742949782.6801097,8.110210910672322e-05,-0.00010507771366974339,-0.0002833410690072924,-0.004536517895758152,0.0035033440217375755,-0.1559777706861496,0.01600000075995922
1742949782.6957815,9.27314831642434e-05,-0.00011001879465766251,-0.00028286417364142835,-0.004540896508842707,0.0035757559817284346,-0.1560327410697937,0.01600000075995922
1742949782.7119308,8.974681259132922e-05,-0.00011055394861614332,-0.0002819578512571752,-0.004537508357316256,0.003509057220071554,-0.15601277351379395,0.01600000075995922
1742949782.7276096,9.029763896251097e-05,-0.00012189683184260502,-0.0002794063766486943,-0.00453761825338006,0.003474057884886861,-0.15611939132213593,0.01600000075995922
1742949782.7439082,7.98248074715957e-05,-0.00011151452054036781,-0.00026849028654396534,-0.004565577954053879,0.0035143138375133276,-0.15608865022659302,0.01600000075995922
1742949782.7599635,8.780616917647421e-05,-0.00012167554814368486,-0.00028685631696134806,-0.004511545412242413,0.003567634616047144,-0.15599983930587769,0.01600000262260437
1742949782.775591,7.25708159734495e-05,-0.00012046632036799565,-0.000284762354567647,-0.004579379688948393,0.0034412723034620285,-0.1560908406972885,0.01600000075995922
1742949782.7918165,6.64402250549756e-05,-0.00011902533879037946,-0.00027844958822242916,-0.0045876153744757175,0.003428298281505704,-0.15599362552165985,0.01600000075995922
1742949782.8075235,5.497954407474026e-05,-0.0001024067314574495,-0.0002946863241959363,-0.004648406058549881,0.003436148166656494,-0.15603730082511902,0.01600000075995922
1742949782.8240104,5.517884710570797e-05,-0.0001096159394364804,-0.00028011531685478985,-0.004611791577190161,0.0034074257127940655,-0.15604636073112488,0.01600000075995922
1742949782.8401113,5.399029396357946e-05,-9.244670218322426e-05,-0.0002826085255946964,-0.00463711004704237,0.003399893641471863,-0.1561269462108612,0.01600000075995922
1742949782.8560996,3.779168764594942e-05,-9.569332905812189e-05,-0.000286164868157357,-0.004619650077074766,0.0033965290058404207,-0.15603873133659363,0.01600000075995922
1742949782.87187,2.767083606158849e-05,-0.00011788330448325723,-0.0002738403854891658,-0.004658147692680359,0.003362499177455902,-0.15611667931079865,0.01600000075995922
1742949782.8875475,2.72361339739291e-05,-9.597089956514537e-05,-0.00027379393577575684,-0.004636575933545828,0.0033660789486020803,-0.15609994530677795,0.01600000075995922
1742949782.9040768,2.8084628866054118e-05,-0.00011320921475999057,-0.00027150180540047586,-0.004625880159437656,0.0033882143907248974,-0.15607118606567383,0.01600000075995922
1742949782.9196408,1.5106827959243674e-05,-9.541195322526619e-05,-0.00027364856214262545,-0.004629944451153278,0.0033920833375304937,-0.15609411895275116,0.01600000075995922
1742949782.9361598,6.1909345276944805e-06,-9.201419015880674e-05,-0.00027675682213157415,-0.004754932597279549,0.003366919234395027,-0.15606771409511566,0.01600000075995922
1742949782.9515948,2.3532553313998505e-05,-9.752170444699004e-05,-0.00027168740052729845,-0.004735332913696766,0.00337960384786129,-0.15606807172298431,0.01600000075995922
1742949782.9676366,9.06656168808695e-06,-8.928313036449254e-05,-0.0002841288805939257,-0.004702449310570955,0.003333829343318939,-0.15613795816898346,0.01600000075995922
1742949782.9840467,-4.107393579033669e-06,-7.685680611757562e-05,-0.0002816886408254504,-0.004739165771752596,0.0033214252907782793,-0.15603302419185638,0.01600000075995922
1742949782.9997308,-1.6484323168697301e-06,-7.160935638239607e-05,-0.000278483668807894,-0.004746262915432453,0.003390839323401451,-0.15611475706100464,0.01600000075995922
1742949783.0162034,-2.6197609258815646e-05,-7.301647565327585e-05,-0.0002850492892321199,-0.004717813339084387,0.003338963259011507,-0.15598580241203308,0.01600000075995922
1742949783.0315838,-2.0566187231452204e-05,-7.186958828242496e-05,-0.00027708918787539005,-0.0047102756798267365,0.0034227685537189245,-0.15607179701328278,0.01600000075995922
