Time,data
1742950080.2447073,0.8642529249191284
1742950080.2938945,0.8898225426673889
1742950080.343112,0.867321252822876
1742950080.392347,0.8703896403312683
1742950080.4415386,0.88470858335495
1742950080.4913862,0.8703896403312683
1742950080.5435033,0.8642529249191284
1742950080.5930307,0.8714123964309692
1742950080.642318,0.8744807839393616
1742950080.6950786,0.866298496723175
1742950080.744601,0.8755035400390625
1742950080.7943003,0.8755035400390625
1742950080.8435602,0.8744807839393616
1742950080.895967,0.8703896403312683
1742950080.945959,0.8785719275474548
1742950080.9950006,0.8714123964309692
1742950081.0472176,0.8714123964309692
1742950081.096457,0.8816402554512024
1742950081.14554,0.8714123964309692
1742950081.1950753,0.8611845970153809
1742950081.2450106,0.8693668246269226
1742950081.294181,0.8652756810188293
1742950081.3463888,0.8724352121353149
1742950081.3957365,0.8806174993515015
1742950081.4453735,0.8755035400390625
1742950081.4944007,0.8734579682350159
1742950081.546938,0.8601617813110352
1742950081.596317,0.8703896403312683
1742950081.646361,0.8693668246269226
1742950081.6952987,0.8714123964309692
1742950081.747904,0.8683440685272217
1742950081.7970717,0.8652756810188293
1742950081.8470876,0.8816402554512024
1742950081.896304,0.8714123964309692
1742950081.9483626,0.8908452987670898
1742950081.9977608,0.8683440685272217
1742950082.0470743,0.8744807839393616
1742950082.0964117,0.866298496723175
1742950082.1490402,0.8816402554512024
1742950082.1985583,0.867321252822876
1742950082.2486162,0.883685827255249
1742950082.2971826,0.8755035400390625
1742950082.350005,0.8734579682350159
1742950082.3992336,0.8775491118431091
1742950082.4485435,0.8795946836471558
1742950082.4977894,0.8785719275474548
1742950082.547314,0.866298496723175
1742950082.5962358,0.8785719275474548
1742950082.6451924,0.88470858335495
1742950082.6978347,0.8775491118431091
1742950082.74718,0.883685827255249
1742950082.7971003,0.8744807839393616
1742950082.8461063,0.8703896403312683
1742950082.8987026,0.88470858335495
1742950082.9478087,0.8601617813110352
1742950082.9984348,0.8744807839393616
1742950083.0468988,0.8867541551589966
1742950083.0991771,0.8744807839393616
1742950083.1485825,0.867321252822876
1742950083.1979465,0.866298496723175
1742950083.2476375,0.8724352121353149
1742950083.3003898,0.8826630711555481
1742950083.3495126,0.8755035400390625
1742950083.3987377,0.8591390252113342
1742950083.4483347,0.8642529249191284
1742950083.5008159,0.867321252822876
1742950083.5500169,0.8734579682350159
1742950083.5991445,0.8755035400390625
1742950083.6489792,0.8755035400390625
1742950083.6982672,0.8744807839393616
1742950083.7507546,0.8652756810188293
1742950083.800109,0.8703896403312683
1742950083.8493488,0.867321252822876
1742950083.8990705,0.8775491118431091
1742950083.9517572,0.8724352121353149
1742950084.0018454,0.8744807839393616
1742950084.0506942,0.8785719275474548
1742950084.0990186,0.8734579682350159
1742950084.1522667,0.8744807839393616
1742950084.2024057,0.8806174993515015
1742950084.2517757,0.88470858335495
1742950084.300747,0.8652756810188293
1742950084.3530083,0.8683440685272217
1742950084.4026659,0.8744807839393616
1742950084.4519908,0.8714123964309692
1742950084.5041084,0.8724352121353149
1742950084.5535517,0.88470858335495
1742950084.6037035,0.8795946836471558
1742950084.6526108,0.8581162095069885
1742950084.7048545,0.8806174993515015
1742950084.7551699,0.8775491118431091
1742950084.80439,0.8755035400390625
1742950084.853644,0.867321252822876
1742950084.9024594,0.8581162095069885
1742950084.9533682,0.8795946836471558
1742950085.0018566,0.8765263557434082
1742950085.0533552,0.8714123964309692
1742950085.102343,0.8795946836471558
1742950085.1520193,0.855047881603241
1742950085.2017508,0.8765263557434082
1742950085.2537503,0.8816402554512024
1742950085.303101,0.8795946836471558
1742950085.3528585,0.8785719275474548
1742950085.402201,0.8744807839393616
1742950085.4545457,0.867321252822876
1742950085.5039637,0.8683440685272217
1742950085.5536084,0.8734579682350159
1742950085.6027405,0.8734579682350159
1742950085.6551025,0.8765263557434082
1742950085.7043614,0.8785719275474548
1742950085.7547305,0.8806174993515015
1742950085.8036656,0.8724352121353149
1742950085.8558402,0.8714123964309692
1742950085.9059749,0.8795946836471558
1742950085.9548354,0.8724352121353149
1742950086.0074663,0.8755035400390625
1742950086.056398,0.8703896403312683
1742950086.1058948,0.8775491118431091
1742950086.1560571,0.8785719275474548
1742950086.2050643,0.88470858335495
1742950086.2570686,0.883685827255249
1742950086.3065133,0.8755035400390625
1742950086.3565516,0.8724352121353149
1742950086.4055836,0.8765263557434082
1742950086.4577942,0.8744807839393616
1742950086.5071328,0.8703896403312683
1742950086.5569975,0.866298496723175
1742950086.6058912,0.883685827255249
1742950086.658528,0.8734579682350159
1742950086.7090201,0.8581162095069885
1742950086.7580535,0.8765263557434082
1742950086.8100471,0.8693668246269226
1742950086.859277,0.8744807839393616
1742950086.90968,0.8703896403312683
1742950086.9581923,0.8744807839393616
1742950087.0110362,0.8765263557434082
1742950087.0602646,0.8652756810188293
1742950087.1092124,0.8693668246269226
1742950087.1586006,0.8775491118431091
1742950087.2075744,0.8611845970153809
1742950087.2577512,0.8755035400390625
1742950087.3063483,0.8775491118431091
1742950087.3589213,0.8765263557434082
1742950087.408246,0.8765263557434082
1742950087.457776,0.8734579682350159
1742950087.506881,0.8744807839393616
1742950087.5596683,0.8683440685272217
1742950087.6088386,0.8714123964309692
1742950087.6582377,0.8703896403312683
1742950087.7073524,0.8622073531150818
1742950087.7604742,0.8683440685272217
1742950087.8098404,0.8683440685272217
1742950087.8594625,0.8806174993515015
1742950087.9090285,0.8724352121353149
1742950087.961057,0.8806174993515015
1742950088.0104685,0.8785719275474548
1742950088.0602698,0.8806174993515015
1742950088.109569,0.8693668246269226
1742950088.1618,0.8703896403312683
1742950088.2111888,0.883685827255249
1742950088.261077,0.8632301092147827
1742950088.3105173,0.8826630711555481
1742950088.3624046,0.8785719275474548
1742950088.412935,0.8765263557434082
1742950088.4615304,0.8714123964309692
1742950088.5115688,0.867321252822876
1742950088.5600038,0.867321252822876
1742950088.612799,0.8683440685272217
1742950088.6616092,0.8816402554512024
1742950088.712492,0.8744807839393616
1742950088.7613394,0.8785719275474548
1742950088.813257,0.883685827255249
1742950088.8621745,0.8734579682350159
1742950088.9128108,0.8765263557434082
1742950088.9610155,0.8765263557434082
1742950089.0137177,0.8714123964309692
1742950089.0629585,0.8744807839393616
1742950089.1124823,0.8724352121353149
1742950089.1623707,0.8611845970153809
1742950089.2144158,0.855047881603241
1742950089.263469,0.8765263557434082
1742950089.3127394,0.8642529249191284
1742950089.3617587,0.8703896403312683
1742950089.4122365,0.8775491118431091
1742950089.4604626,0.8652756810188293
1742950089.5097623,0.867321252822876
1742950089.562626,0.866298496723175
1742950089.6131673,0.8826630711555481
1742950089.6620865,0.8714123964309692
1742950089.711132,0.8744807839393616
1742950089.7631595,0.8734579682350159
1742950089.8130448,0.8724352121353149
1742950089.8620944,0.8734579682350159
1742950089.9116068,0.8744807839393616
1742950089.9638124,0.8785719275474548
1742950090.0133197,0.8775491118431091
1742950090.0628574,0.8857313990592957
1742950090.115443,0.8755035400390625
1742950090.1646426,0.8795946836471558
1742950090.2149153,0.8724352121353149
1742950090.2631955,0.8693668246269226
1742950090.316013,0.8703896403312683
1742950090.365302,0.8714123964309692
1742950090.4157379,0.866298496723175
1742950090.4647064,0.8744807839393616
1742950090.5168052,0.8898225426673889
1742950090.5662978,0.8724352121353149
1742950090.6161635,0.8806174993515015
1742950090.6653008,0.8683440685272217
1742950090.714747,0.8611845970153809
1742950090.7637131,0.8703896403312683
1742950090.81296,0.8683440685272217
1742950090.861557,0.8601617813110352
1742950090.9141967,0.8826630711555481
1742950090.963365,0.8908452987670898
1742950091.0127854,0.8806174993515015
1742950091.0619628,0.867321252822876
1742950091.1148858,0.8785719275474548
1742950091.164565,0.8765263557434082
1742950091.2140908,0.855047881603241
1742950091.2624369,0.8714123964309692
1742950091.3155084,0.866298496723175
1742950091.3648882,0.8806174993515015
1742950091.4141767,0.8744807839393616
1742950091.4630814,0.8714123964309692
1742950091.5122201,0.8724352121353149
1742950091.5616543,0.8755035400390625
1742950091.614377,0.866298496723175
1742950091.663649,0.8744807839393616
1742950091.714025,0.8703896403312683
1742950091.7625945,0.8642529249191284
1742950091.8151522,0.8642529249191284
1742950091.864409,0.8765263557434082
1742950091.9147243,0.8703896403312683
1742950091.9632752,0.8765263557434082
1742950092.0158665,0.8867541551589966
1742950092.0651803,0.8734579682350159
1742950092.114752,0.8795946836471558
1742950092.1635683,0.8693668246269226
1742950092.216548,0.8714123964309692
1742950092.2658045,0.866298496723175
1742950092.3159194,0.88470858335495
1742950092.364705,0.8683440685272217
1742950092.4171886,0.8591390252113342
1742950092.4665112,0.8806174993515015
1742950092.5161316,0.8642529249191284
1742950092.5660613,0.8714123964309692
1742950092.6177893,0.8714123964309692
1742950092.6671255,0.866298496723175
1742950092.717039,0.867321252822876
1742950092.7656407,0.867321252822876
1742950092.8185368,0.8775491118431091
1742950092.867665,0.8714123964309692
1742950092.9167879,0.8765263557434082
1742950092.9661438,0.8806174993515015
1742950093.0151722,0.8765263557434082
1742950093.0645301,0.8652756810188293
1742950093.1147645,0.8632301092147827
1742950093.1635733,0.8755035400390625
1742950093.215902,0.8744807839393616
1742950093.2651339,0.8795946836471558
1742950093.3146107,0.8877769708633423
1742950093.3642604,0.8714123964309692
1742950093.4166112,0.866298496723175
1742950093.465957,0.8867541551589966
1742950093.5161629,0.8765263557434082
1742950093.5650477,0.8765263557434082
1742950093.617248,0.8703896403312683
1742950093.6663575,0.8785719275474548
1742950093.7156782,0.8734579682350159
1742950093.7649088,0.8775491118431091
1742950093.815034,0.867321252822876
1742950093.8634055,0.8765263557434082
1742950093.9164636,0.8724352121353149
1742950093.96673,0.8775491118431091
1742950094.0154655,0.8816402554512024
1742950094.0676682,0.8703896403312683
1742950094.1174314,0.8642529249191284
1742950094.166473,0.8795946836471558
1742950094.2156363,0.88470858335495
1742950094.2683992,0.866298496723175
1742950094.317845,0.88470858335495
1742950094.3677788,0.8683440685272217
1742950094.4166825,0.8632301092147827
