Time,data
1745022310.2981508,0.8765263557434082
1745022310.347493,0.8775491118431091
1745022310.3959377,0.883685827255249
1745022310.4445472,0.8724352121353149
1745022310.4940836,0.8622073531150818
1745022310.543533,0.8816402554512024
1745022310.5956635,0.8755035400390625
1745022310.645623,0.8703896403312683
1745022310.6950188,0.8969820141792297
1745022310.7474363,0.8867541551589966
1745022310.7965174,0.8877769708633423
1745022310.8462172,0.8816402554512024
1745022310.895171,0.8765263557434082
1745022310.9481132,0.8867541551589966
1745022310.996921,0.9031187295913696
1745022311.0459774,0.8734579682350159
1745022311.097084,0.8816402554512024
1745022311.1454701,0.8775491118431091
1745022311.1952481,0.8928908705711365
1745022311.2443721,0.883685827255249
1745022311.2959845,0.8775491118431091
1745022311.3451967,0.8785719275474548
1745022311.3949683,0.8703896403312683
1745022311.444756,0.8826630711555481
1745022311.497908,0.8744807839393616
1745022311.546597,0.8734579682350159
1745022311.5959468,0.8683440685272217
1745022311.6455595,0.8785719275474548
1745022311.697233,0.8887997269630432
1745022311.7469418,0.8806174993515015
1745022311.7963126,0.883685827255249
1745022311.8460784,0.8795946836471558
1745022311.8984141,0.8816402554512024
1745022311.9481184,0.8724352121353149
1745022311.9967308,0.8734579682350159
1745022312.0483727,0.8887997269630432
1745022312.0986874,0.8806174993515015
1745022312.1481082,0.8806174993515015
1745022312.198276,0.8980048298835754
1745022312.2497482,0.8980048298835754
1745022312.299517,0.88470858335495
1745022312.3485873,0.883685827255249
1745022312.3977523,0.8744807839393616
1745022312.4470224,0.8795946836471558
1745022312.4960456,0.8734579682350159
1745022312.5465505,0.88470858335495
1745022312.5954132,0.8969820141792297
1745022312.6487124,0.8928908705711365
1745022312.7041452,0.8959592580795288
1745022312.7471888,0.88470858335495
1745022312.796063,0.88470858335495
1745022312.8481944,0.8775491118431091
1745022312.8973827,0.88470858335495
1745022312.9476583,0.8724352121353149
1745022312.9970932,0.8693668246269226
1745022313.0496907,0.8570934534072876
1745022313.0983272,0.8724352121353149
1745022313.147264,0.8724352121353149
1745022313.1963391,0.883685827255249
1745022313.246096,0.8969820141792297
1745022313.2950652,0.8939136862754822
1745022313.3450294,0.8744807839393616
1745022313.3970468,0.8703896403312683
1745022313.4481108,0.8755035400390625
1745022313.497011,0.8826630711555481
1745022313.5487585,0.8765263557434082
1745022313.5989282,0.8898225426673889
1745022313.6472702,0.8765263557434082
1745022313.6968212,0.8765263557434082
1745022313.7494707,0.9020959734916687
1745022313.8008046,0.9082326292991638
1745022313.850474,0.9051643013954163
1745022313.8978794,0.8795946836471558
1745022313.950081,0.8887997269630432
1745022314.0003836,0.8918681144714355
1745022314.0490496,0.8642529249191284
1745022314.0984714,0.8765263557434082
1745022314.153102,0.8795946836471558
1745022314.2023554,0.8980048298835754
1745022314.249986,0.866298496723175
1745022314.2994707,0.8908452987670898
1745022314.351403,0.8775491118431091
1745022314.4009593,0.8887997269630432
1745022314.450584,0.9061870574951172
1745022314.5030372,0.8816402554512024
1745022314.5534942,0.8877769708633423
1745022314.6022477,0.8703896403312683
1745022314.6511207,0.866298496723175
1745022314.7041268,0.8826630711555481
1745022314.7491634,0.8744807839393616
1745022314.798373,0.8857313990592957
1745022314.847828,0.8877769708633423
1745022314.9000988,0.8795946836471558
1745022314.9494243,0.8816402554512024
1745022314.9997456,0.8898225426673889
1745022315.049833,0.8785719275474548
1745022315.1008956,0.8959592580795288
1745022315.150346,0.8939136862754822
1745022315.2004757,0.9031187295913696
1745022315.2496107,0.883685827255249
1745022315.3015828,0.8642529249191284
1745022315.3513908,0.8703896403312683
1745022315.408442,0.88470858335495
1745022315.4530482,0.8734579682350159
1745022315.503932,0.8867541551589966
1745022315.5522697,0.8908452987670898
1745022315.6018093,0.8622073531150818
1745022315.6503036,0.8816402554512024
1745022315.7030976,0.8857313990592957
