Time,dtheta.x,dtheta.y,dtheta.z,dvel.x,dvel.y,dvel.z,dt
1742950080.2135124,0.00038861812208779156,-8.58428975334391e-05,1.553691254230216e-05,-0.0022522383369505405,0.007501987740397453,-0.15527047216892242,0.01600000075995922
1742950080.2298203,0.00038809431134723127,-8.390945004066452e-05,9.12632549443515e-06,-0.0025159348733723164,0.007262316066771746,-0.15591013431549072,0.01600000075995922
1742950080.2449934,0.0003782929852604866,-7.462848589057103e-05,2.414166010566987e-05,-0.002297663362696767,0.007428141310811043,-0.15584756433963776,0.01600000075995922
1742950080.2611842,0.000338408921379596,-0.00011526115849846974,2.6617619369062595e-05,-0.002246067626401782,0.00728211086243391,-0.15563246607780457,0.01600000075995922
1742950080.2776368,0.00034384828177280724,-9.962961485143751e-05,3.894319524988532e-05,-0.0025474277790635824,0.007225103676319122,-0.15563905239105225,0.01600000075995922
1742950080.2931452,0.00033233087742701173,-0.0001120866509154439,3.678785287775099e-05,-0.0019809312652796507,0.007257853168994188,-0.1560952365398407,0.01600000075995922
1742950080.310001,0.00034243232221342623,-9.093515109270811e-05,5.8596142480382696e-05,-0.00249909027479589,0.007080391515046358,-0.15569686889648438,0.01600000075995922
1742950080.3258574,0.0003426814218983054,-7.598655793117359e-05,6.035179831087589e-05,-0.0022874725982546806,0.007123319432139397,-0.15585249662399292,0.01600000075995922
1742950080.3414626,0.0003291171451564878,-7.412576087517664e-05,7.04014310031198e-05,-0.0019236031221225858,0.006736399605870247,-0.15579044818878174,0.01600000075995922
1742950080.3574343,0.0003727177681867033,-7.733829988865182e-05,9.665018296800554e-05,-0.0022288609761744738,0.004788949154317379,-0.15652413666248322,0.01600000075995922
1742950080.3739827,0.0004625319561455399,-8.544905722374097e-05,8.778855408309028e-05,-0.0026034312322735786,0.0034116627648472786,-0.15692691504955292,0.01600000075995922
1742950080.3897724,0.0005197528516873717,-0.00010190047032665461,9.032477100845426e-05,-0.00263154786080122,0.002803616924211383,-0.15655037760734558,0.01600000075995922
1742950080.4055114,0.0005789349670521915,-0.00013074223534204066,8.018861262826249e-05,-0.0022944211959838867,0.0023995819501578808,-0.1564767062664032,0.01600000075995922
1742950080.4220476,0.000677840958815068,-0.00013611883332487196,7.8172204666771e-05,-0.0024806202854961157,0.0016936251195147634,-0.15742352604866028,0.01600000075995922
1742950080.4379797,0.0008052504272200167,-0.0001136676364694722,7.658518734388053e-05,-0.0025424687191843987,0.001402548747137189,-0.15812572836875916,0.01600000075995922
1742950080.4533355,0.0008695100550539792,-0.00013195929932408035,7.337173883570358e-05,-0.0024563048500567675,0.0014917821390554309,-0.15585651993751526,0.01600000075995922
1742950080.470127,0.0009169297409243882,-0.00012214021990075707,6.238017522264272e-05,-0.002680883277207613,0.0014953730860725045,-0.15666578710079193,0.01600000075995922
1742950080.4855332,0.0009963386692106724,-0.00011312845890643075,5.436719584395178e-05,-0.002541319699957967,0.0013261381536722183,-0.15729250013828278,0.01600000075995922
1742950080.501725,0.001088459393940866,-9.053305984707549e-05,4.98336557939183e-05,-0.00261201080866158,0.0014942542184144258,-0.15705019235610962,0.01600000075995922
1742950080.5180967,0.0010871781269088387,-0.00010015315638156608,3.312450280645862e-05,-0.0024799632374197245,0.001683341688476503,-0.1559809297323227,0.01600000075995922
1742950080.5341084,0.0011072823544964194,-0.00010581214155536145,2.9538072340073995e-05,-0.0025863051414489746,0.001676380867138505,-0.15626360476016998,0.01600000075995922
1742950080.5493443,0.0011483945418149233,-0.00011748896213248372,2.4138249500538222e-05,-0.0029365767259150743,0.0014751374255865812,-0.1566515862941742,0.01600000075995922
1742950080.5654583,0.0011698444141075015,-0.00011527055175974965,1.1834108590846881e-05,-0.0026025641709566116,0.0017048234585672617,-0.15662693977355957,0.01600000075995922
1742950080.5814471,0.0011758755426853895,-0.000111533394374419,-1.434173191228183e-05,-0.0026306710205972195,0.0016875369474291801,-0.15584921836853027,0.01600000075995922
1742950080.5979981,0.0011946631129831076,-0.00012393572251312435,-2.779765281957225e-06,-0.002702185185626149,0.0014920422108843923,-0.1561897099018097,0.01600000075995922
1742950080.6139843,0.001188750029541552,-0.0001523723767604679,-1.5516008716076612e-05,-0.0027834733482450247,0.001339971786364913,-0.15610003471374512,0.01600000075995922
1742950080.6305096,0.0011925982544198632,-0.0001552354806335643,-1.0928007213806268e-05,-0.002610445488244295,0.0013987887650728226,-0.15567761659622192,0.01600000075995922
1742950080.6464832,0.001175668672658503,-0.00016840713215060532,-3.9714555896352977e-05,-0.0025669503957033157,0.0013757651904597878,-0.15629419684410095,0.01600000075995922
1742950080.6619768,0.001153483404777944,-0.00017643642786424607,-3.3968433854170144e-05,-0.002777447458356619,0.001263893092982471,-0.15616965293884277,0.01600000075995922
1742950080.6774616,0.001129021868109703,-0.00016669242177158594,-3.598261173465289e-05,-0.0026875846087932587,0.0012589626712724566,-0.15558449923992157,0.01600000075995922
1742950080.693904,0.0010880144545808434,-0.0002028859598794952,-2.2438585801864974e-05,-0.0026641888543963432,0.001165853114798665,-0.15572762489318848,0.01600000075995922
1742950080.709274,0.001081753522157669,-0.00019257589883636683,-1.639991569390986e-05,-0.002783331787213683,0.0009573650895617902,-0.15586300194263458,0.01600000075995922
1742950080.7260273,0.0010799096198752522,-0.00022183220426086336,-3.095843203482218e-05,-0.0027339826337993145,0.0009697458008304238,-0.1559375673532486,0.01600000075995922
1742950080.7419522,0.001047117984853685,-0.00022063103097025305,-4.099602301721461e-05,-0.002842876361683011,0.000866473070345819,-0.15561728179454803,0.01600000075995922
1742950080.757398,0.001014901208691299,-0.00022072788851801306,-2.4467353796353564e-05,-0.0028975054156035185,0.0007287910557352006,-0.15574249625205994,0.01600000075995922
1742950080.7746787,0.0009840467246249318,-0.0002375448530074209,-4.13066845794674e-05,-0.00311059202067554,0.0005118095432408154,-0.1560964584350586,0.01600000075995922
1742950080.790061,0.0009669337305240333,-0.00024985047639347613,-5.1102757424814627e-05,-0.0031697480008006096,0.0004621794505510479,-0.15588727593421936,0.01600000075995922
1742950080.805485,0.000922391947824508,-0.00025749020278453827,-8.302983769681305e-05,-0.0032816112507134676,0.0002597631246317178,-0.1554727852344513,0.01600000075995922
1742950080.8217442,0.0009068964282050729,-0.0002767845871858299,-0.00010089902934851125,-0.003245474537834525,0.00019972168956883252,-0.15592795610427856,0.01600000075995922
1742950080.8379898,0.0008800913929007947,-0.00028952417778782547,-0.00012161656195530668,-0.003454273333773017,2.5213707885995973e-06,-0.1559649556875229,0.01600000075995922
1742950080.8549151,0.0008661738247610629,-0.0002897833182942122,-0.0001335457491222769,-0.0033708764240145683,-4.005304799648002e-05,-0.15569058060646057,0.01600000075995922
1742950080.8695402,0.0008325489470735192,-0.00032906318665482104,-0.00015230811550281942,-0.0033316980116069317,-0.0002204044722020626,-0.15575408935546875,0.01600000075995922
1742950080.885516,0.00082606595242396,-0.0003334494831506163,-0.00015978612645994872,-0.0033252255525439978,-0.0002286743256263435,-0.15593814849853516,0.01600000075995922
1742950080.9018412,0.000783523079007864,-0.00033741575316525996,-0.00017940842371899635,-0.0034479042515158653,-0.00034001312451437116,-0.15587101876735687,0.01600000075995922
1742950080.917989,0.0007805006462149322,-0.00037640679511241615,-0.00019374542171135545,-0.0034425449557602406,-0.0003745146677829325,-0.15549422800540924,0.01600000075995922
1742950080.9338512,0.000774121843278408,-0.0003575220762286335,-0.00019950933346990496,-0.003522473620250821,-0.0005297993193380535,-0.1557445079088211,0.01600000075995922
1742950080.950342,0.0007445206865668297,-0.00039803932304494083,-0.00019469144172035158,-0.003518461948260665,-0.000605755194555968,-0.155729278922081,0.01600000075995922
1742950080.9657562,0.0007202891865745187,-0.00039264169754460454,-0.00021753333567176014,-0.003640637034550309,-0.0007598600350320339,-0.15571178495883942,0.01600000075995922
1742950080.9818525,0.00070094974944368,-0.00040466507198289037,-0.000224845323828049,-0.0034966086968779564,-0.0007598459487780929,-0.15571925044059753,0.01600000075995922
1742950080.9983242,0.0006956051802262664,-0.0004364168271422386,-0.00022043590433895588,-0.0036801977548748255,-0.0009334361529909074,-0.15587115287780762,0.01600000075995922
