Time,theta_0,theta_1,theta_2
1742949968.6460075,-0.022369077429175377,-0.03000005893409252,0.5814297795295715
1742949968.6614423,-0.0223114974796772,-0.030010202899575233,0.5810614228248596
1742949968.6783059,-0.022273510694503784,-0.030033577233552933,0.5807115435600281
1742949968.6948063,-0.022235974669456482,-0.030071036890149117,0.5803911685943604
1742949968.709901,-0.022204408422112465,-0.030100001022219658,0.5801166892051697
1742949968.7265315,-0.022175664082169533,-0.030130654573440552,0.579868495464325
1742949968.7413507,-0.02214958891272545,-0.030180571600794792,0.5796548128128052
1742949968.7583163,-0.022109661251306534,-0.030239079147577286,0.579470157623291
1742949968.7733636,-0.02207311801612377,-0.030291328206658363,0.5793299674987793
1742949968.790106,-0.02202034182846546,-0.030344724655151367,0.5792185664176941
1742949968.8061059,-0.021964145824313164,-0.03038693033158779,0.579122006893158
1742949968.8232594,-0.021894659847021103,-0.03044790029525757,0.5790440440177917
1742949968.8372312,-0.02185768261551857,-0.030502641573548317,0.5790102481842041
1742949968.8530939,-0.0218014158308506,-0.0305430106818676,0.5789754986763
1742949968.8688693,-0.021741893142461777,-0.030593818053603172,0.5789719223976135
1742949968.885129,-0.02169237844645977,-0.030648890882730484,0.578993022441864
1742949968.9011304,-0.021627778187394142,-0.030685190111398697,0.5790087580680847
1742949968.917107,-0.021546879783272743,-0.03070855885744095,0.5790379643440247
1742949968.9348395,-0.02148817665874958,-0.030702047049999237,0.5790927410125732
1742949968.9489055,-0.021436061710119247,-0.030718078836798668,0.5791527032852173
1742949968.9660182,-0.021353648975491524,-0.030729403719305992,0.5792258381843567
1742949968.9817965,-0.021279245615005493,-0.030752135440707207,0.5792943239212036
1742949968.996924,-0.02119350992143154,-0.03080051764845848,0.5793107748031616
1742949969.013087,-0.021129289641976357,-0.03082072176039219,0.5792964696884155
1742949969.0300412,-0.021078886464238167,-0.03083811327815056,0.5792423486709595
1742949969.0449798,-0.02101694792509079,-0.03085930272936821,0.5791357755661011
1742949969.061065,-0.020950451493263245,-0.030886439606547356,0.57899010181427
1742949969.0783134,-0.02090463414788246,-0.0309084951877594,0.5788198709487915
1742949969.0934925,-0.020843924954533577,-0.03093142807483673,0.5785872340202332
1742949969.1104822,-0.020789233967661858,-0.030960438773036003,0.5783318877220154
1742949969.1251297,-0.0207647867500782,-0.030973335728049278,0.5780724883079529
