Time,dtheta.x,dtheta.y,dtheta.z,dvel.x,dvel.y,dvel.z,dt
1745022310.2812028,2.6568270186544396e-05,-6.833362931502052e-06,-0.00028324485174380243,-0.004226028919219971,0.0024778260849416256,-0.15620467066764832,0.01600000075995922
1745022310.297243,2.6582987629808486e-05,-6.771997504984029e-06,-0.0002738673647399992,-0.0041251578368246555,0.00239305617287755,-0.1562267243862152,0.01600000075995922
1745022310.312415,2.8795380785595626e-05,4.7190219447657e-06,-0.00027923897141590714,-0.0041305930353701115,0.002347622998058796,-0.1562730073928833,0.01600000075995922
1745022310.3285792,3.332772394060157e-05,-1.2715818229480647e-05,-0.0003025152545887977,-0.004141251556575298,0.002411779947578907,-0.15626268088817596,0.01600000075995922
1745022310.3440866,2.6236919438815676e-05,-5.392409093474271e-06,-0.0002775058674160391,-0.0041050068102777,0.002422923222184181,-0.1562339961528778,0.01600000075995922
1745022310.3612323,1.933389467012603e-05,2.866630438802531e-06,-0.00029209055355750024,-0.00411791680380702,0.002437037881463766,-0.15620410442352295,0.01600000075995922
1745022310.3789783,1.2548313861771021e-05,-1.2704396795015782e-05,-0.0002899077662732452,-0.004117962438613176,0.002445720136165619,-0.15621596574783325,0.01600000075995922
1745022310.392689,1.9890409021172673e-05,1.3335410585568752e-05,-0.00028539475169964135,-0.004145919345319271,0.0024401689879596233,-0.15623445808887482,0.01600000075995922
1745022310.4105601,1.7864284018287435e-05,1.7593449229025282e-05,-0.00029615164385177195,-0.004198838956654072,0.0023932852782309055,-0.15624970197677612,0.01600000075995922
1745022310.4267187,1.937174965860322e-05,8.892486221157014e-06,-0.0002883601118810475,-0.004165666177868843,0.0023907164577394724,-0.15625593066215515,0.01600000075995922
1745022310.4411533,2.0364526790217496e-05,9.629108717490453e-06,-0.0002879324893001467,-0.004133798182010651,0.0024157424923032522,-0.1562688797712326,0.01600000075995922
1745022310.4572587,-3.4731232290141634e-07,5.914328539802227e-06,-0.000285689951851964,-0.0040878066793084145,0.0023691861424595118,-0.15621815621852875,0.01600000075995922
1745022310.4742022,1.1959887160628568e-05,-1.1384063327568583e-05,-0.0002896184741985053,-0.0041174800135195255,0.002400165656581521,-0.15627044439315796,0.01600000075995922
1745022310.4894633,1.06605502878665e-05,9.466312803851906e-06,-0.0002907811140175909,-0.004079731646925211,0.0023885625414550304,-0.15628065168857574,0.01600000075995922
1745022310.5053802,1.7029546143021435e-05,1.290187083213823e-05,-0.0002781053481157869,-0.004078589379787445,0.002410540822893381,-0.15624302625656128,0.01600000075995922
